id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment,real_aspect
33a739c32b9b416caaeed9bc717b6f08,2022-02-15 13:04:22,Taman Lembah DEWATA,"Tempatnya enak cocok buat nyantai family time, bisa sepedahan,berkuda,naik perahu ,sepeda air dan yang pasti murah meriah ga bikin kantong bolong",2,neutral,neutral,positive,"The place is nice, suitable for relaxing family time. You can cycle, ride horses, go boating, ride paddle boats, and most importantly, it's affordable and won't break the bank.","place, activity, price","positive, positive, positive","place, cycle, affordable"
1d0daa6213b1498fb8433425696d699b,2020-02-15 13:04:30,Taman Lembah DEWATA,"Memiliki panorama yang bikin betah..
Fasilitas : Cafe, Coffee Stand, Kereta Mobil, Perahu Angsa, Sepeda, Berkuda, Podium, dan masih banyak lagi..",4,neutral,neutral,positive,"Has a panorama that makes you feel at home.
Facilities: Cafe, Coffee Stand, Car Train, Swan Boat, Bicycle, Horseback Riding, Podium, and many more..","view, facility","positive, positive","panorama, Facility"
a6cea8c63da64797955f41ac98f0d4ce,2019-02-15 13:49:03,Curug Maribaya,"Nice view ,untuk yg bawa motor mending parkir didalem deket dng gerbang masuk ada rumah warga yg nyediain lahan parkir. Jng kaget 10rb 1 motor😂 …",4,neutral,neutral,positive,"Nice view, for those who bring motorcycles, it's better to park inside near the entrance gate, there are residents' houses that provide parking space. Don't be surprised by Rp 10,000 for one motorcycle 😂","view, parking, parking, entrance, parking, parking, price","positive, positive, positive, positive, positive, positive, negative","view, parking, parking, entrance, parking, parking, Rp 10"
829035182b364e4ba0096959b4d0618c,2022-06-15 13:04:20,Taman Lembah DEWATA,"Taman yqng nyaman buat selfi dan mlepas kepenatan krena rutinitas sehari, klo mau k sni sbaiknya di saat msh pagi, klo ga sore hari biar ga panas",5,neutral,neutral,positive,"A comfortable park for selfies and relieving fatigue from daily routines. If you want to come here, it's best to come in the morning, or in the afternoon so it's not too hot.","atmosphere, weather","positive, positive","park, here"
1be0cab18f33467e9cc2c43fb6a517cf,2020-02-15 12:57:19,Kebun Begonia Lembang,"Depannya sih lumayan bagus banyak bunga nya dan spot nya juga bagus, tapi pas di kebun sayur kok kayak gak terawat ya, kurang peramutan kayaknya.",5,neutral,neutral,positive,"The front is quite nice with many flowers and good spots, but the vegetable garden looks neglected, like it lacks care.","place, garden, maintenance","positive, negative, negative","front, garden, care"
59bc61bb7e514f0ebef63bd4c1e58e3a,2020-02-23 18:12:57,Ciwangun Indah Camp (CIC),"Tempat yg nyaman u/mengajak ank ber Hiking, lumayan berkeringat, HTM murce, cmn tlng jln menuju TKP rusak parah, di musim kemarau sangat berdebu.",5,negative,neutral,neutral,"A comfortable place for hiking with children, you'll get a good workout, the entrance fee is cheap, but please note the road leading to the location is badly damaged and very dusty in the dry season.","place, hiking, road, location","positive, positive, positive, negative","place, hiking, fee, road"
7af6bfa7eba3482db8b3a981f6567cd7,2021-02-23 18:04:26,Gunung Tangkuban Parahu,Tempat yang indah dan bagus pemandangannya. Spot fotonya bagus. Sekarang sudah berbenah lebih bagus dari beberapa tahun lalu. Kapan2 kesini lagi.,5,neutral,positive,positive,A beautiful place with good scenery. The photo spots are nice. It's been tidied up and is better now than a few years ago. I'll come here again sometime.,"place, scenery, photo, maintenance","positive, positive, positive, positive","place, scenery, spots, tidied"
e4637906ef134a43b97b8c1b624e17c4,2022-02-15 14:05:03,Curug Layung Camp Situ Lembang,"Tempatnya asri segar dgn view Kaki Gunung Burangrang sangat membuat betah untuk berlama-lama. Kemping di sini jgn khawatir kehabisan areaa, luas.",4,neutral,neutral,positive,"The place is beautiful and refreshing with a view of the foothills of Mount Burangrang, making it very comfortable to stay for a long time. Don't worry about running out of space for camping here, it's spacious.","place, view, comfort, spaciousness","positive, positive, positive, positive","place, view, comfortable, spaciousness"
1ef7fbeae0f047be9bfaf36209c3a6b6,2022-04-15 13:24:40,Gunung Putri Lembang,"
Pemandangan bagus dan memiliki tempat yang bagus untuk berkemah. Ada toilet dengan lampu sehingga Anda bisa pergi ke toilet bahkan di malam hari",5,neutral,positive,positive,The view is good and there is a nice place for camping. There are toilets with lights so you can go to the toilet even at night.,"view, place, restroom, light","positive, positive, positive, positive","view, place, toilets, lights"
97bd5169385443a39802a0715071e498,2019-02-15 13:29:53,Stone Garden,"Waaaawwww amazing bat dah ..sumpah kudu bgt kesanah klo k bandung...jgn d luarnya aja, harus kedalem supaya ""gak penasaran"" .indah luar biasaa🤗 …",5,neutral,neutral,positive,"Waaaaawwww amazing bat dah.. seriously you must go there when you're in Bandung... don't just look from the outside, you have to go inside so you're ""not curious"". Incredibly beautiful 🤗","place, place","positive, positive","there, inside"
e8b8c8f20c7443f79fc184ae8b670afa,2019-02-15 13:29:50,Stone Garden,"Dari jalan Padalarang masuk ke area stone garden akses jalan masih kurang bagus, belum diaspal . Tapi pemandangan di stone garden sangat indah...",5,negative,neutral,positive,"From Padalarang street into the Stone Garden area, the road access is still not good, not yet paved. But the scenery in the Stone Garden is very beautiful...","road, scenery","negative, positive","road, scenery"
f7bbed90d3d24e9e92c2cbbb107e5017,2022-09-23 18:04:11,Gunung Tangkuban Parahu,Rekomendasi destinasi wisata yang wajib dikunjungi di Bandung - baiknya berkunjung kesini ketika musim kemarau supaya terhindar dari kabut gunung,5,neutral,neutral,positive,Recommended tourist destinations that must be visited in Bandung - it's best to visit here during the dry season to avoid mountain fog,"location, weather, mountain","positive, positive, negative","here, dry season, mountain"
d2cbd938787b4b6687b4333894bc98e5,2019-02-15 12:57:18,Kebun Begonia Lembang,"Amazing, relatif murah, surga buat selfie mania, banyak spot bagus untuk foto, udara sejuk, pemandangan indah, bisa petik buah sayur lgs di kebun",5,neutral,positive,positive,"Amazing, relatively cheap, a paradise for selfie enthusiasts, many good photo spots, cool air, beautiful scenery, can pick fruits and vegetables directly from the garden","price, photo, air, scenery, garden","positive, positive, positive, positive, positive","cheap, photo, air, scenery, garden"
3d9cff664c6f445d8afc128d8be9c6fa,2022-02-15 14:15:30,Bukit Senyum,"MasyaAllah. Allah swt menciptakan Alam ini dengan sempurna, tugas kita adalah untuk menjaganya, minimal dengan tidak membuang sampah sembarangan.",4,neutral,neutral,neutral,"Masha'Allah. Allah SWT created this universe perfectly, our duty is to preserve it, at least by not littering.","nature, culture","positive, neutral","universe, culture"
0d08666e0e9b417e8dd16df4c1f856e9,2022-04-15 13:23:01,Gunung Putri Lembang,Cocok untuk kemping ceria... dari parkiran menuju ke tempat kemping sekitar kurang lebih 800 M menanjak.. fasilitas ada toilet bersih dan gazebo.,5,neutral,neutral,positive,Suitable for happy camping... from the parking lot to the campsite is about 800 M uphill. Facilities include clean toilets and gazebos.,"parking, facility, restroom, location","neutral, positive, positive, negative","parking, Facilities, toilets, uphill"
8ee9c832ebec4d2d99a1fa1b4c26c202,2020-02-23 18:04:34,Gunung Tangkuban Parahu,"Udaranya sejuk sedikit bau blerang, pemandangan bagus, fasilitas umum lengkap, parkir luas. masjidnya juga besar. Treknya nanjak tpi tidak curam.",5,neutral,positive,positive,"The air is cool with a slight smell of sulfur, the view is good, public facilities are complete, parking is spacious. The mosque is also large. The trail is uphill but not steep.","air, view, facility, parking, attraction","neutral, positive, positive, positive, positive","air, view, facilities, parking, mosque"
80df0c28d6ee410cb0ca9eaea54c4d36,2022-02-15 12:24:41,Curug Tilu Leuwi Opat,Dari parkiran gajauh buat bisa dateng ke curugnya. hati hati jalannya licin kalo musim hujan begini. adem dan sangat cocok buat tempat healing👍 …,5,positive,neutral,positive,"From the parking lot, it's not far to get to the waterfall. Be careful, the path is slippery during the rainy season like this. It's cool and very suitable for a healing spot👍","parking, path, spot","positive, negative, positive","parking, path, spot"
b3cf7e9bdf224c19ae35b92801a53777,2019-02-15 13:29:41,Stone Garden,"Salah satu tempat wisata yang cukup murah ,dengan pemandangan yang bagus. Selain itu tempat ini merupakan salah satu cagar budaya yang dilindungi",4,neutral,neutral,positive,"One of the quite affordable tourist attractions, with good scenery. Besides that, this place is one of the protected cultural heritage sites.","attraction, scenery, place, culture","positive, positive, positive, positive","attractions, scenery, place, cultural heritage"
6117c36e9953449fa427c74a66e82341,2022-02-15 13:43:48,Sanghyang Heuleut,"Keren, eksotik, beraneka ragam bebatuan yang antik, terdapat warung jajanan jangan kuatir kelaparan dan kehausan, ada destinasi loncat dari batu.",4,neutral,neutral,positive,"Amazing, exotic, diverse collection of antique rocks, there are snack stalls, don't worry about hunger and thirst, there's a rock jumping destination.","attraction, facility, attraction, facility","positive, positive, positive, positive","collection, stalls, destination, stalls"
e63060c2e0494336b4c581e620325ae4,2019-02-15 13:48:39,Curug Maribaya,Bagus Back to nature dan petunjuk asa ga jelas perlu diperbaiki lagi dan sungainya kotor banyak sampah.. Semoga bisa lebih di kelola dg baik lagi,5,neutral,negative,positive,"Back to nature is good, but the instructions for hope are unclear and need to be improved, and the river is dirty with a lot of trash. Hopefully, it can be managed better.","nature, information, river, management","positive, negative, negative, negative","nature, instructions, river, managed"
b4e5f17f290045a7bf485f899b828235,2022-05-15 12:39:28,Sarae Hills,"Tempat wisata yg tampul beda.
Kita bisa menikmati bagunan2 khas dunia yg terkenal dan ditambah jembatan bolong2 ram besi,membuat sensasi sendiri.",3,neutral,neutral,positive,"A tourist spot that looks different.
We can enjoy famous buildings from around the world and the addition of a bridge with iron railings, creating its own sensation.","spot, bridge, architecture","neutral, neutral, neutral","spot, buildings, bridge"
1bb9451087cf4a4c82e8ff388d25853e,2021-02-15 14:05:02,Curug Layung Camp Situ Lembang,"Camping disini ok kayanya...selain pemandangan kebun teh yg indah, fasilitas toiletnya bagus dan ada air terjunnya.

Be aware with the monkeys ya",5,neutral,positive,positive,"Camping here seems okay... besides the beautiful tea garden scenery, the toilet facilities are good and there's a waterfall. Be aware of the monkeys.","scenery, facility, nature, crowd","positive, positive, positive, negative","scenery, facilities, waterfall, monkeys"
430b3ca71ad44ad2bf96a1e9e4ba00d9,2022-07-15 13:04:22,Taman Lembah DEWATA,"Gak asik,masa ga dibolehin bawa makanan pantesan sepi,no recoment,smua mahal, makanya kurang laku.tempat biasa aja gak ada yg bagus
Sangat kecewa",5,neutral,negative,negative,"Not fun, not allowed to bring food, no wonder it's empty, not recommended, everything is expensive, that's why it's not selling well. The place is just ordinary, nothing special. Very disappointed.","food, price, place, place","negative, negative, neutral, negative","food, expensive, place, place"
62b3a90ce2c6479b9249d02a3da06ca8,2022-07-15 12:39:37,Sarae Hills,"Mungkin ketika datang waktu idul fitri jadi jalanan begitu macet n rame banget tempatnya, n kesana kalian membutuhkan mobil yg sehat yah audience",5,neutral,neutral,neutral,"Maybe when Eid al-Fitr comes, the roads will be very congested and the place will be very crowded, and you will need a healthy car to get there, audience.","road, crowd, place, road, crowd, place","negative, negative, negative, negative, negative, negative","roads, congested, place, car, crowded, audience"
d85f2f83b1bb4fe8804927bbd621db7d,2021-02-15 11:58:51,Curug Malela,"Bagus, ada fasilitas untuk photo-photo, cocok yg suka hiking, kalau tidak mau cape tersedia ojek.Toilet umum, mushola tersedia dan lumayan bersih",5,neutral,positive,positive,"Good, there are facilities for photos, suitable for those who like hiking. If you don't want to get tired, motorcycles are available. Public toilets and a prayer room are available and reasonably clean.","facility, hiking","positive, positive","facilities, hiking"
6e95709642ad48e6a2055e2be970b575,2021-02-15 14:13:03,Sanghyang Kenit,Tempat wisata baru yang sangat indah... orang2 disana baik dan ramah ..banyak membantu untuk foto² dan harga masuk tiket masih sangat terjangkau.,5,neutral,neutral,positive,A very beautiful new tourist spot... the people there are kind and friendly... very helpful for photos and the entrance ticket price is still very affordable.,"spot, staff, photo, ticket, price","positive, positive, positive, positive, positive","spot, people, photos, ticket, price"
6f4cc9358f8f4000b6689072d3c543a8,2021-02-15 13:04:40,Taman Lembah DEWATA,"Tempatnya adem banget tapi masih tahap pembangunan,mungkin nanti kalo udah jadi tempatnya asik bgt ini mah kayak mirip floating market lembang gt",5,neutral,neutral,positive,"The place is very cool, but it's still under construction. Maybe once it's finished, this place will be really fun, like it's similar to Floating Market Lembang.","place, place","positive, neutral","place, construction"
4dcac598c3494c4d81fc2eb1c3f712b5,2022-12-23 18:04:08,Gunung Tangkuban Parahu,"Kaalo kesana mending gak udah menitipkan barng deh.... Harganya mahal banget .. Hitungannya per tas dan helm .. Pernah di ""kentel"" Di  tempat itu",1,neutral,negative,neutral,"I'd rather not leave my stuff there... The price is too expensive. It's calculated per bag and helmet. I was ""ripped off"" at that place.","price, place","negative, negative","price, place"
516a25fc718a48c59dc6a71fc1410f57,2022-12-23 17:58:06,Floating Market Lembang,"Sudah banyak beda dari 4 tahun lalu, sekarang sudah banyak wahana, tapi untuk kuliner tetap bintang 1, usahakan makan kenyang dulu sebelum kesini",5,neutral,neutral,neutral,"There are many differences from 4 years ago, now there are many rides, but for culinary it's still 1 star, try to eat your fill before coming here.","activity, food","positive, negative","rides, culinary"
d1567491e4574dd3ae93fb48055feecc,2023-01-23 17:57:58,Floating Market Lembang,Ada mainan baru seluncuran. Makanan jg banyak jenisnya. Tp sayang koin yg dibeli untun pembayaran tidak bisa dikembalikan jika kelebihan belinya.,5,neutral,neutral,neutral,"There's a new slide toy. There are also many types of food. But unfortunately, the coins purchased for payment cannot be returned if you buy too many.","facility, food, ticket","positive, positive, negative","slide, food, coins"
2e0ad6caa4c141569894cba5ce1494d2,2020-02-15 13:28:45,Stone Garden,sangat disayangkan disekeliling stone garden terdapat pabrik pengolahan batu yang asapnya sangat mengganggu dan view menjadi tidak enak dipandang,5,neutral,neutral,negative,It is a great shame that surrounding the stone garden there is a stone processing factory whose smoke is very disturbing and the view becomes unpleasant to look at.,"garden, view","positive, negative","garden, factory"
c3c921fc13fd4786a5d99ae0c64382ec,2022-10-23 18:04:07,Gunung Tangkuban Parahu,"Tempat sejuk, kalo pas kabut tidak turun viewnya bagus. Ada jagung bakar yang bisa dinikmati. Sayang kalo mau nerbangin drone harus bayar.huhuuhu",4,neutral,positive,positive,"Cool place, if there's no fog the view is good. There's grilled corn that can be enjoyed. It's a shame you have to pay to fly a drone. 😭","place, view, food, ticket","positive, positive, positive, negative","place, view, corn, pay"
073edb52696d424090073a27aa72c960,2022-02-23 18:04:50,Gunung Tangkuban Parahu,Sangat menyenangkan untuk datang ketempat ini bersama dengan teman atau keluarga. Banyak pemandangan bagus untuk difoto dan udaranya dangat sejuk,5,neutral,neutral,positive,It's very pleasant to come to this place with friends or family. There are many beautiful sights to photograph and the air is very cool.,"place, beauty, photo, air","positive, positive, positive, positive","place, sights, photograph, air"
29e608ae1dc044f2bd266e95b09d2df9,2019-02-15 13:48:43,Curug Maribaya,"Tempat Wisata yang sudah lama sekali berdirinya, pernah datang tahun 1981 dan baru datang lagi akhir tahun 2018. Banyak perubahan dibanding dulu.",5,neutral,neutral,neutral,"A tourist spot that has been established for a very long time, I visited in 1981 and only came again at the end of 2018. Many changes compared to before.","spot, history","neutral, neutral","spot, time"
295de970268d436faa23f90927ed89aa,2019-02-15 13:43:51,Sanghyang Heuleut,"Sangat bagus, kalo yang ga biasa tracking jangan maksain kesini deh apalagi medannya berat nanti malah bebanin temen2 yang bener2 mau kesini wkwk",5,negative,neutral,neutral,"Very good, if you're not used to tracking, don't force yourself to come here, especially since the terrain is difficult, it will just burden your friends who really want to come here haha","trail, crowd","negative, negative","tracking, terrain"
633383c21c244ef38d3d63d88368d554,2022-11-23 18:22:00,Terminal Wisata Grafika Cikole,"Viewnya kereenn,outbondnya juga kereennn,tempatnya luaasss bangett. Cocok utk liburan bersama keluarga,teman,maupun rekan kerja. Terimakasih TWGC.",5,neutral,neutral,positive,"The view is amazing, the outbound activities are also amazing, the place is very spacious. Suitable for holidays with family, friends, or colleagues. Thank you TWGC.","view, activity, place","positive, positive, positive","view, activities, place"
8103762dc4f249179d1ec6b4238a7022,2021-02-23 18:05:24,Gunung Tangkuban Parahu,"Ga pakai rencana mateng, tau-tau berangkat ke Gunung Tangkuban Parahu, Tanjakan extrem Alhamdulillah lancar jaya dengan Sigra M 1000cc isi 6 orang",5,neutral,neutral,neutral,"No solid plan, suddenly set off for Mount Tangkuban Parahu. The extreme incline, thankfully, went smoothly with a 1000cc Sigra carrying 6 people.","mountain, transportation","positive, positive","Mount, Sigra"
27acb9973cf04a88934798867f42b067,2021-02-23 18:12:59,Ciwangun Indah Camp (CIC),Track sangat luar biasa. Sebisa mungkin jangan membawa anak kecil dibawah 12 tahun... Potensi kepeleset tinggi. Tapi cukup menantang adrenalin 😄 …,5,neutral,neutral,neutral,"The track is amazing. As much as possible, don't bring children under 12 years old... High potential for slipping. But it's quite an adrenaline rush 😄 …","trail, crowd, attraction","positive, negative, positive","track, children, adrenaline"
1445406a58ba450a9497dc023d3abf4f,2022-11-15 12:39:10,Sarae Hills,Sukaaaa sekali tempat ini. tambah lagi icon dunianya biar makin seru. O iya....ada baiknya paspor yang didapatkan distempel di setiap icon negara.,5,neutral,neutral,positive,"I love this place. Add more world icons to make it more exciting. Oh, and it would be good if the passport you get was stamped at each country icon.",place,positive,place
a953bcbd11bd4cd3833faac47179501f,2021-02-15 14:13:04,Sanghyang Kenit,"Masih belum ramai, cukup bersih, perjalanan ke lokasi tidak terlalu menguras tenaga, spot foto2 cukup menyenangkan, area berenang kurang memuaskan",5,neutral,positive,negative,"Still not crowded, quite clean, the trip to the location wasn't too strenuous, photo spots are quite enjoyable, the swimming area is less satisfying","crowd, cleanliness, location, photo, place, place","positive, positive, neutral, positive, negative, positive","crowded, clean, location, spots, swimming, enjoyable"
56ae10941770488ba86cbc8b6ee53f0a,2023-02-08 12:39:22,Sarae Hills,"Tempa rekreasi keluarga yang menarik, terletak di lereng2 yang indah. Banyak cafe dengan spot foto yang indah. Harga makanan terjangkau 50rb-100rb",5,neutral,neutral,positive,"An interesting family recreation spot, located on beautiful slopes. Many cafes with beautiful photo spots. Affordable food prices of 50,000-100,000 IDR.","spot, food, price","positive, positive, positive","spot, cafes, food"
94cccc8c04474e45a195f4cb20cddf83,2022-05-15 13:22:52,Gunung Putri Lembang,"Tempatnya Asri, ga perlu jalan jauh untuk dapet view bagus. Parkir cukup lapang. Ada warung n kamar mandi.
Salah satu lokasi hiking favorit nih...",5,neutral,positive,positive,"The place is beautiful, no need to walk far to get a good view. Parking is quite spacious. There are kiosks and bathrooms.
One of my favorite hiking spots...","place, walking, view, parking, facility, restroom, spot","positive, negative, positive, positive, positive, positive, positive","place, walk, view, parking, kiosks, bathrooms, spots"
229939f29c2049ec82ab252ee6c12414,2022-05-23 17:57:11,Floating Market Lembang,X ke 2 kesini lagi karena Ada wahana baru Rainbow Slide yg dipengen banget sama Jagoan😍😍 Tempat paling Favorit sbnrnya Danau & Taman Bunganya 😍😍 …,5,neutral,neutral,neutral,"X came here again because there's a new attraction, the Rainbow Slide, which Jagoan really wanted😍😍 The most favorite place is actually the Lake & Flower Garden 😍😍…","attraction, place, garden","positive, positive, positive","attraction, place, Garden"
37f754b8a3214796845a3d308885e086,2021-02-15 13:04:16,Taman Lembah DEWATA,"nikmati keindahan taman buatan dengan nuansa fussion bali sunda, dilatarbelakangi gunung yang indah, htm nya lumayan pricey apalagi ketika weekend",5,neutral,neutral,positive,"Enjoy the beauty of an artificial garden with Balinese Sundanese fusion nuances, with a beautiful mountain backdrop. The entrance fee is quite pricey, especially on weekends.","beauty, garden, mountain, entrance, price","positive, positive, positive, negative, negative","beauty, garden, mountain, entrance, fee"
1f4574f57a014dab8f41c783dbed91d5,2020-02-15 13:43:39,Sanghyang Heuleut,"Air sungainya jernih jika tidak ada hujan. Sepanjang perjalanan dari tempat parkir ke lokasi seru, tidak membosankan karena pemandangan nya bagus.",5,neutral,neutral,positive,The river water is clear if there is no rain. The journey from the parking lot to the exciting location is not boring because the scenery is good.,"water, parking, location, scenery","positive, positive, positive, positive","water, parking, location, scenery"
a5093314c8d34448a18d37f34bce135d,2022-12-23 18:34:09,Orchid Forest Cikole,"Tempat untuk mengabiskan waktu liburan, dan menenangkan diri untuk menjadi lebih baik.
Bersama teman dan keluarga
Suasana yg asri sejuk dan nyaman",5,neutral,neutral,positive,"A place to spend your holidays and calm yourself to become better.
With friends and family
A beautiful, cool, and comfortable atmosphere","place, atmosphere, comfort","positive, positive, positive","place, atmosphere, comfortable"
a81c1c77cde84745b6899fda7e31d6a3,2022-02-15 12:57:06,Kebun Begonia Lembang,"Tiket masuk 25ribu/orang. Spot foto banyak. Bunganya bagus2 dan terawat. Pecinta bunga pasti suka. Ada foodcourtnya juga, lumayan enak dan murmer.",5,neutral,neutral,positive,"Admission is 25,000 rupiah per person. Lots of photo spots. The flowers are beautiful and well-maintained. Flower lovers will definitely like it. There's also a food court, it's quite good and cheap.","ticket, photo, maintenance, food, price","neutral, positive, positive, positive, positive","Admission, photo, maintained, food, cheap"
f06f3923fe654c01a791ee14d23715b3,2022-10-23 17:57:13,Floating Market Lembang,"Lokasinya bagus banget, yg datang bisa buat foto², kulineran serta menikmati suasana, pemandangan dan kesejukan alamnya. Pokoknya keren abis 👍👍👍 …",5,neutral,neutral,positive,"The location is really great. Visitors can take photos, enjoy culinary delights, and soak in the atmosphere, the scenery, and the cool, refreshing nature. Absolutely awesome 👍👍👍","location, photo, food, atmosphere, scenery, nature","positive, positive, positive, positive, positive, positive","location, photos, culinary, atmosphere, scenery, nature"
ff97dd5dbcf5476982fa55d48e46a5f1,2022-07-23 18:23:25,Terminal Wisata Grafika Cikole,Tempat nya adem cocok buat melepas lelah dan merenung dengan suasana pohon Pinus yang rindang angin spoy spoy cocok buat ngadem dan cari inspirasi,5,neutral,neutral,positive,"The place is cool, suitable for resting and contemplating amidst the shade of lush pine trees, with a gentle breeze, perfect for chilling out and finding inspiration.","place, atmosphere","positive, positive","place, shade"
af31b50e6da84268abe3be15ec9650ae,2023-02-02 17:57:54,Floating Market Lembang,Kedua x nya kesini...& gak pernah bosen....viewnya cantik apalagi skrg ada wahana Rainbow Slide yg menguji adrenalin 🤭...sedu pisan eeuuyyyy 🥰🥰🥰 …,5,neutral,neutral,positive,"This is the second time I've been here... and I never get bored... the view is beautiful, especially now with the adrenaline-testing Rainbow Slide attraction 🤭... so delicious 🥰🥰🥰","view, attraction, food","positive, positive, positive","view, attraction, food"
360708dba0444c9da82f803d098dd7ac,2019-02-15 13:29:01,Stone Garden,7kali ke tmpat ini dan gak bosen bosen tempat nya keren cuma jln pas masuk ke tmpatnya ada pungutan dari pihak desa tapi akses jln kesananya jelek,5,negative,negative,positive,"Been to this place 7 times and I'm not bored. The place is cool, but there's a fee from the village when you enter. The road to get there is bad though.","place, place, place, road","positive, positive, neutral, negative","place, place, fee, road"
50c213500a0f48d2b321d75f8cf91fc9,2019-02-15 13:43:49,Sanghyang Heuleut,pergunakan sepatu untuk hiking jika dimusim hujan dan disarankan tidak membawa anak dibawah usia 12 tahun . Bawalah barang bawaan dalam tas ransel,3,neutral,neutral,neutral,Use hiking boots if it's the rainy season and it's recommended not to bring children under 12 years old. Carry your belongings in a backpack.,"activity, crowd","neutral, neutral","hiking, children"
3b5a777d30de412a87876725c24c7e7e,2022-06-15 12:39:33,Sarae Hills,Tempat wisata baru di daerah punclut satu kawasan dengan ddieu land... tempat nya berupa lembah dan menyajikan wisata dengan ikon2 negara di dunia,5,neutral,neutral,neutral,"New tourist attraction in the Punclut area, one area with D'Dieu Land... the place is a valley and offers tourism with icons of countries around the world","attraction, place","positive, neutral","attraction, place"
3246f6afdbd14fcabf656fdab909c761,2019-02-23 18:23:29,Terminal Wisata Grafika Cikole,"Hanya mencoba sarapan dan offroad pakai land rover, makananya keasinan kalau offroadnya menyenangkan dihutan pinus kawasan gunung tangkuban perahu",4,neutral,negative,positive,"Just tried breakfast and off-roading with a Land Rover. The food was too salty, but the off-roading in the pine forest area of Mount Tangkuban Perahu was fun.","food, place, activity","negative, positive, positive","food, area, off-roading"
61bcb1130bc149a09b29a91dc8924a98,2019-02-15 13:29:34,Stone Garden,"Senang berada disanah untuk santai,selfie,poto bersama teman atau keluarga. Cuman sayang disana ada banya hewan monyet yang tanpa disadari muncul.",5,neutral,neutral,positive,"It's nice to be there to relax, take selfies, and take photos with friends or family. It's just a shame there are many monkeys there that appear without you realizing it.","place, photo, crowd, safety","positive, positive, negative, negative","there, photos, monkeys, monkeys"
610131a36d3247b2b8685919a0783a96,2019-02-15 13:29:27,Stone Garden,"Menuju tempat ini jalannya sedikit berbatu, karna sekelilingnya gunung batu cadas, dari jalan raya kurang lebih 5-6 menit, beautiful view to see😉 …",5,neutral,neutral,positive,"The road to this place is a bit rocky, because it's surrounded by rocky mountains. It's about a 5-6 minute drive from the highway, beautiful view to see😉 ...","road, place, view","negative, positive, positive","road, place, mountains"
857c38a24bac4bbf85a7dbf61bd1dcc4,2021-02-15 13:29:32,Stone Garden,"Akses ke lokasi jalannya masih belum diaspal, ada pungutan liar, biaya parkir sangat mahal karena dikelola oleh warga setempat dan minim pengunjung",5,negative,negative,neutral,"Access to the road location is still unpaved, there are illegal levies, parking fees are very expensive because it is managed by local residents and there are minimal visitors.","road, parking, management, crowd","negative, negative, negative, negative","road, parking, managed, visitors"
5c8cdb5835174124889663a95c46e3c3,2022-11-23 17:57:55,Floating Market Lembang,"di google tertera harga 15.000-20.000 tapi pas di loket masuk harganya 30.000, parkir lumayan jauh, makanannya sedikit overprice tapi enak enak kok",3,neutral,neutral,neutral,"Google lists the price as 15,000-20,000, but at the entrance ticket booth, the price is 30,000. Parking is quite far, and the food is a little overpriced, but it's all delicious.","price, price, parking, food, food","negative, negative, negative, negative, positive","price, ticket, parking, food, food"
e3ad551f801b44368df3aff0b1d729ea,2022-03-15 14:09:03,Curug Cimahi / Curug Pelangi,"Recomended untuk pecinta alam semesta Anugerah Ilahi di Nusantara tepat nya Curug Pelangi Parongpong Bandung Barat, masya Allah Sangat mempesona...",5,neutral,neutral,positive,"Recommended for lovers of the Divine Grace universe in the archipelago, precisely at Curug Pelangi, Parongpong, West Bandung, masya Allah, truly captivating...","nature, attraction, location","positive, positive, positive","universe, Curug Pelangi, archipelago"
5f8a3e3d083f49b9b9df4013618872bc,2022-02-23 18:04:06,Gunung Tangkuban Parahu,Sangat rekomended nih buat liburan bawa keluarga pasti seru harga tiket cukup terbilang sangat murah dan bikin puas Gunung Tangkuban Parahu mantap.,5,neutral,positive,positive,"Highly recommended for a holiday with family, it will surely be fun. The ticket price is quite cheap and satisfying. Tangkuban Perahu Mountain is awesome.","ticket, price, mountain","positive, positive, positive","ticket, price, Mountain"
215bc92ee14243d3912b41a9f1ee5dac,2019-02-23 18:22:50,Terminal Wisata Grafika Cikole,"Salah satu destinasi favorit di lembang, fasilitas cukup lengkap, hanya saja untuk weekend harus pinter2 pilih waktu berkunjung agar lebih nyaman..",5,neutral,positive,neutral,"One of the favorite destinations in Lembang, the facilities are quite complete, it's just that for weekends you have to be smart about choosing a visiting time to be more comfortable.",comfort,positive,facilities
62537bccb3b645c6b04196a53da56965,2021-02-15 13:23:01,Gunung Putri Lembang,"Dapat view yang bagus banget saat kabut tebal. Awal trek hujan rintik rintik dan angin yang kuat,seperti badai tapi nyampe puncak ga ada angin lagi",5,neutral,neutral,positive,"Great view, even in thick fog. The beginning of the trail had drizzles and strong winds, like a storm, but by the summit, there was no wind.","view, trail, weather","positive, negative, positive","view, trail, winds"
914df816d9014fd39c6a65d2c7d9c181,2022-09-15 14:05:03,Curug Layung Camp Situ Lembang,Sayang nya jarak parkiran kendaraan sama curuknya terlalu jauh .jadi untuk orang tua dan anak2. Kasian .harusnya di buat parkiran kendaraan di atas,5,negative,neutral,neutral,It's a shame the parking lot is too far from the ravine. It's a pity for the elderly and children. There should be a parking lot built above.,"parking, parking","negative, neutral","parking, parking"
