id,datetime,location,text,rating,accessibility,facility,activity,english_translation
de6ae920c1b649a892b57801f2517a1b,2020-02-23 18:13:01,Ciwangun Indah Camp (CIC),Recomend banget buat acara kantor atau acara keluarga.. Seru pemandu ramah baik.,5,neutral,positive,neutral,
be6bc0816e5f4efa8c5270ba1f42b98c,2020-02-15 13:28:54,Stone Garden,Lain dari yg lain masih hijau udara segar hamparan batuan seperti film flinstone,5,neutral,neutral,neutral,
30ec5c2264304109874f8dca1e6abf83,2021-02-23 18:13:01,Ciwangun Indah Camp (CIC),"Suasana sejuk, untuk ke lokasi harus jalan kaki lumayan jauh dan menguras tenaga",4,neutral,neutral,neutral,
309680ffc42e4bc190b392abe4a8b235,2019-02-15 13:49:08,Curug Maribaya,"Pas kesini banjir airnya coklat... Htm 35rb,tqpi tidak bisa menikmati hot spring",2,neutral,neutral,negative,
379aff585d854938b594e07f71ef530c,2022-07-15 12:39:33,Sarae Hills,"Bagus pemandangannya, staff nya ramah2 mau bantuin foto dan bagus hasil foto2nya",4,neutral,positive,positive,
54624aa8adcd4c66a9db1a5b7d733aa1,2019-02-15 11:58:51,Curug Malela,"Jauh sekali tempat nya,Capek di jalan namun  terbayarkan Oleh keindahan alam nya",4,negative,neutral,positive,
c826fc903bad40ffa337b755acbe0c38,2022-12-23 17:57:28,Floating Market Lembang,Keren banget... Banyak arena2 yg seru! Apalagi seluncurannya. Bikin jantungan :),5,neutral,neutral,positive,
b8dccb22f8d4482abb16d9404447c943,2020-02-15 21:07:30,Curug Panganten,Suatu pengalaman pertama kalinya bermodalkan maps juga bertanya pd orang sekitar,5,neutral,neutral,neutral,
06ab7ec7d7ed4ee381665a3bd9328706,2019-02-15 13:23:03,Gunung Putri Lembang,"Tempat yang bagus untuk bercamping, pemandangan yang indah, bersih juga temptnya",5,neutral,positive,positive,
c0d2d159e429460ebe318a4506db38dd,2019-02-15 12:32:51,Taman Hutan Jayagiri Lembang,"Asik untuk tracking santai, tetapi rada bosen klo ada dari motorcross yang lewat",4,neutral,neutral,positive,
dd2d0248cb754ef3a2ccceac0513dee0,2020-02-15 12:32:53,Taman Hutan Jayagiri Lembang,"bagus banget si abah parkir nya baik , sama si bapa penjaga tiketnya baik sekali",5,neutral,positive,positive,
0b2bd943f47a42ce8f0be5c49eb6b64a,2022-02-15 12:25:35,Curug Tilu Leuwi Opat,"
Ini adalah tempat surga untuk dikunjungi, begitu banyak kenangan untuk disimpan",4,neutral,neutral,positive,
5effaa1c50ab4776b91a3b2392aa1be1,2022-09-15 13:29:08,Stone Garden,"View yang bagus untuk foto, tooilet dan tempat makan posisi dibawah stone garden",5,neutral,neutral,positive,
a0f3a04f87a8411eb8a27559abf493db,2023-01-18 13:29:01,Stone Garden,"Yang katanya dulu kala pernah menjadi lautan dangkal.
Indahnya karyamu Tuhann...",5,neutral,neutral,neutral,
d5c3af6e4324407992c0a816176bf951,2022-03-23 18:22:10,Terminal Wisata Grafika Cikole,"Tempat asik,sejuk cma hrs aga hati2 krna suka buah & dahan pohon pinus yg jatuh..",5,neutral,neutral,positive,
ac13ab4ba9b046f0bfb8eb3acb3cce89,2022-06-15 13:04:59,Taman Lembah DEWATA,Spot foto bagus hanya kurang terawat.harus kreatif memanfaatkan moment untuk foto,5,neutral,negative,positive,
1f2233fb7776480b8392437eeec380b6,2019-02-15 13:23:35,Gunung Putri Lembang,"Bagus untuk pendaki pemula, tapi terlalu bising untuk dianggap hutan saat weekend",4,neutral,neutral,positive,
a925dc50eaf44bed902c9f1ab081b10e,2021-02-15 14:15:49,Bukit Senyum,"
Petualangan pemandangan gunung dengan banyak peternakan di Gunung Burangrang KBB",5,neutral,neutral,neutral,
86f057bc92f54339890820f89f64022e,2019-02-23 18:22:44,Terminal Wisata Grafika Cikole,"Keren, tiket murah ada penginapan ada tempat makan dan ada outbond. Worth it lah.",5,neutral,positive,neutral,
1684a2c8e6144522bf6e79c942699a75,2022-11-15 12:39:10,Sarae Hills,"Tempat nya bagus petugas nya ramah² keren ,minus nya bus tidak bisa sampai lokasi",5,negative,positive,positive,
d5228b8b3f6f4f8993958ed1bb29b07b,2021-02-15 13:28:45,Stone Garden,"Sebuah tempat bersejarah tertua di pulau jawa..terbentuk 25,-30 juta tahun lalu..",5,neutral,neutral,neutral,
c1705a3d7fdc410e8731c2e493a2a607,2019-02-15 13:49:10,Curug Maribaya,"Sangat cocok Untuk hiking dan Olahraga, udara masih segar dan tempat relatif aman",4,neutral,neutral,positive,
db90af597f424d9c9ef243c5b9922c8f,2022-06-23 18:22:10,Terminal Wisata Grafika Cikole,"Acara family gathering seru dan menyenangkan. Sangat  sejuk, dibawah hutan pinus.",5,neutral,neutral,positive,
af465668cece451c9700c0b049f21885,2022-09-15 12:39:07,Sarae Hills,"Banyak spot foto yg bagus...
yg mau explore sebaiknya datang pagi saat masih sepi",5,neutral,neutral,positive,
de6bad523fb4417b94dff4b61664feae,2020-02-23 18:22:18,Terminal Wisata Grafika Cikole,"Tempat nyaman, indah, udara sejuk, bersih, terdapat cottages, penginapan, lesehan",5,neutral,positive,positive,
1633f991c52642139199d9eec508cdf5,2022-02-15 14:09:06,Curug Cimahi / Curug Pelangi,Mksh ats kunjjngan ny..jln raya yg lonsongsor ny ka.sdh 1 taun k belkang.🙇‍♂️🙇‍♂️,5,neutral,neutral,neutral,
cb720349f4b94e0daed029702a2787c8,2022-02-15 12:39:27,Sarae Hills,"Staffnya helpful  ramah & fasilitasnya banyak. Ada live musik, harganya worth it.",5,neutral,positive,neutral,
fdbe17482bf544269724fdb2ae581874,2020-02-15 14:05:20,Curug Layung Camp Situ Lembang," Suasananya masih sejuk. Tapi yang kurang dari tidak ada tempat untuk bersantai

",5,neutral,negative,positive,
27cf244d2fb240f1a91676f5bcfa567f,2021-02-15 12:32:58,Taman Hutan Jayagiri Lembang,"
Tempat yang bagus untuk hiking keluarga, udara segar, kenyamanan dan tiket murah",5,neutral,positive,positive,
42caeddb6d5a4474a034a8f26572eaae,2020-02-23 18:22:45,Terminal Wisata Grafika Cikole,"Luas banget rumah makannya, ada flying fox pula lebar dan ramah-ramah pegawainya.",5,neutral,positive,neutral,
112365ff777e4b149707228a354a327f,2019-02-15 12:57:31,Kebun Begonia Lembang,"Tempatnya bersih, makanannya enak, toilet & musholanya bersih, pelayanannya ramah",5,neutral,positive,positive,
c7bd9ca2d06443dfbe937652ec9ec703,2020-02-15 14:13:13,Sanghyang Kenit,Tempat rafting yang paling asik.. airnya jernih dan pengelolaannya profesional...,4,neutral,positive,positive,
0e14874b05c242c3ba3aa72483ff5c2f,2020-02-15 13:43:41,Sanghyang Heuleut,"View nya bagus,yg bernyali ada spot buat loncat dari tebing,dan masih sangat asri",5,neutral,neutral,positive,
ad4a384a3e4f4a31b1b2f77e724f2b79,2020-02-15 13:23:00,Gunung Putri Lembang,"Tempat terbaik untuk melepaskan lelah, tidak terlalu jauh dari pusat kota bandung",4,neutral,neutral,positive,
ec1e9e04949a48f38ac5ead7458d292e,2021-02-15 13:23:00,Gunung Putri Lembang,"Suhu nya mencapai 16 c, untuk ukuran orang Karawang sampai noloktok,kedinginan...",5,neutral,neutral,neutral,
cb717b8864594de6bb17cc9f03f9d637,2022-07-23 18:22:01,Terminal Wisata Grafika Cikole,"Dsini komplit mulai penginapan, tempat makan, wisata dlm 1 tempat, ada api unggun",5,neutral,positive,positive,
bcea0016723b44cb8f6d3dc44460c94a,2021-02-15 11:58:47,Curug Malela,"Overall is good, cuma Lokasinya jauh.. Fasilitasnya masih harus dilengkapi lagi..",5,negative,negative,positive,
380c469ac6034664a666e8320a813dc8,2022-02-15 12:39:17,Sarae Hills,"Tempat healing terfavorite berikutnya
Gaskeun orang bandung dijMin nagih pokoknya",5,neutral,neutral,positive,
7407d3e06d47409e9f32fe8cd20ab052,2021-02-15 21:10:55,Curug Halimun,"Rekomen banget buat para petualang, tracknya menantang karena musim hujan. Kuykuy",5,neutral,neutral,positive,
7266f8930bb3480dba811ba23dae7e7e,2019-02-15 13:30:14,Stone Garden,Tempat yang pas untuk mengenalkan sejarah kebudayaan manusia kepada peserta didik,4,neutral,neutral,positive,
de9cbdc0990c46dc9af7ca45724961b3,2020-02-15 13:49:15,Curug Maribaya,Salah masuk...bnyk curug di maribaya. Harus pintar2 milih tempat yg dimaksud anda,3,neutral,neutral,neutral,
fcbdaeb5c92843fbb75112fea74bace4,2023-01-15 13:22:52,Gunung Putri Lembang,"Seru sih, tapi akses toiletnya ngantri bgt.. Harus agak turun kalo ga mau ngantri",4,neutral,negative,positive,
9b980c7626b944bb99a4c658b761420f,2019-02-23 18:05:04,Gunung Tangkuban Parahu,Wisata gunung yg tak pernah membosankan..dg pengelola yg baru jadi lebih bagus ..,4,neutral,neutral,neutral,
9ec0c8684d0e410c8ae38d0ba45fc0af,2019-02-15 12:57:22,Kebun Begonia Lembang,"Tempat indah, bunganya bagus, parkir lumayanlah, hanya saja tempatnya segitu saja",3,neutral,neutral,positive,
4e9721b5b05045e7a6f27c17c20cf229,2022-03-23 18:04:59,Gunung Tangkuban Parahu,"Bagus sekarang lebih rapih, bersih dan cuaca lagi bagus gak banyak kabut😍 keren …",5,neutral,positive,neutral,
f313d6fe7dba422db357375d90f59143,2019-02-23 18:13:11,Ciwangun Indah Camp (CIC),Wis jd inget waktu camping bersama teman-teman bikin kepengen lagi camping disitu,5,neutral,neutral,neutral,
94f92904e35343eebee3abbaf9be0bff,2022-02-23 18:13:31,Ciwangun Indah Camp (CIC)," Tempat outbond bagus di bandung untuk informasi turis mancanegara 081802112565

",5,neutral,neutral,neutral,
a7b3bed81574499da902b64e07697772,2019-02-15 13:48:47,Curug Maribaya,Tempatnya recommend tapi tidak untuk orangtua karena lokasinya naik turun tangga.,5,negative,neutral,positive,
6656551affba4a68af9d9e02294c5d43,2022-12-23 18:22:00,Terminal Wisata Grafika Cikole,"Tempatnya asik dan nyaman, cocok buat berlibur. Petugasnya ramah2 dan fast respon",5,neutral,positive,positive,
16f065a9721443458f12c14fe0868620,2019-02-15 13:28:55,Stone Garden,tempatnya sejuk bersih n menakjubkan . kalo udah kesini rasanya enggan mau pulang,5,neutral,neutral,positive,
110979e17fb74095a246f35aa2060a2c,2022-02-23 18:34:24,Orchid Forest Cikole,"Tenang
Sejuk
Bagus untuk menyegarkan diri
Fasilitas yang baik dan bersih
Kekinian",5,neutral,positive,positive,
6b05a559ae824fa8bd1fe36a69dd413d,2019-02-15 13:48:45,Curug Maribaya,Perlunya kesadaran lebih bagi pengunjung untuk tidak membuang sampah sembarangan.,4,neutral,negative,neutral,
037d266c36d347acb56b7686e80cdace,2019-02-15 13:48:45,Curug Maribaya,Kurang Memuaskan dikarenakan kurangnya Sungai yang bisa untuk tempat bermain air.,2,neutral,neutral,negative,
b0c1eafecedd4345bb06817076a52552,2019-02-15 13:48:43,Curug Maribaya,Destinasi wisata alam menjernhkan fikiran setelah sibuk oleh rutinitas pekerjaan.,2,neutral,neutral,positive,
4d42b97439bc495cb45111b1a3bcaab8,2019-02-15 13:49:10,Curug Maribaya,Tempat rekreasi yg nyaman dan udaranya sejuk cocok utk mengajak keluarga berlibur,4,neutral,neutral,positive,
383ab0aaf2f54a478e36c305a6221714,2020-02-15 13:28:47,Stone Garden,"Tempatnya bagus banget, pemandangannya keren, harganya murah, cocok buat swafoto.",5,neutral,positive,positive,
e60140844b6540119ad8ab332e639c24,2022-09-15 12:39:08,Sarae Hills,"Keren..Banyak tempat untuk berfoto,, kalau bisa ditambah arena bermain untuk anak",5,neutral,neutral,positive,
ef3f6c32601d4f8784dc7778ffbab9b9,2022-02-23 18:34:55,Orchid Forest Cikole,Tempat yg recemended untuk liburan sejenak bersama keluarga dan orang terkasih💛 …,5,neutral,neutral,positive,
ec53fee5d2584a75b249cc44434c4fd1,2023-01-23 18:22:04,Terminal Wisata Grafika Cikole,Tempatnya nyaman dan sejuk. Banyak permainannya juga. Mushola dan toilet pun ada.,5,neutral,neutral,positive,
9abe6966618642fe8aaa4df9e44f0e11,2019-02-15 13:24:47,Gunung Putri Lembang,"
Jadi, Anda ingin berlibur dengan suasana pegunungan yang dalam? Berada di sana! 😉",3,neutral,neutral,neutral,
28bf2e5904c84d17837fab4a858b8b47,2019-02-15 13:30:17,Stone Garden,Halo apakah disini ada yang punya contact person untuk prewedding di Stone Garden?,5,neutral,neutral,neutral,
583ad78380c948bf95bf3316353ef1bc,2021-02-15 13:23:24,Gunung Putri Lembang,tempat camping nya lumayan bagus cuma wc nya yang di atas gk ada air bau iiihh....,1,neutral,negative,positive,
76ecade3b0414a03a5fb7865622c1e86,2020-02-15 13:23:36,Gunung Putri Lembang,Sangat bagus bisa juga dipake poto priwed dijamin hasilnya tidak mengecewakan 😀😀 …,5,neutral,neutral,positive,
e65a11f168bb4c54b6bb8ab290b10204,2019-02-15 13:49:31,Curug Maribaya,Curug Maribaya saat ini sudah dikelola dengan jauh lebih baik dibandingkan dahulu.,5,neutral,positive,neutral,
00bcab3211034d1baafb1f605f93c229,2023-01-23 18:04:55,Gunung Tangkuban Parahu,"Tempat wisata yang paling enak, di lembang jawa barat, buat ngademin otak mantap..",5,neutral,neutral,neutral,
60564f24da3f4b569afcdd12984dba67,2019-02-15 12:32:53,Taman Hutan Jayagiri Lembang,Alam yang bagus dan lingkungannya masih ada sedikit penduduk (tidak berupa hutan).,4,neutral,neutral,positive,
8a39553b2b9b4bee8f3387f41766f808,2022-02-15 14:13:12,Sanghyang Kenit,"Kemegahan alam bebatuan mantap buat foto foto, kalo laper ada nasi timbel dilokasi",5,neutral,neutral,positive,
20cfb8a81b44483cba6c6b6659eddb1b,2022-02-23 18:34:25,Orchid Forest Cikole,"Cocok untuk pergi bersama keluarga
Banyak spot fotonya
Udaranya sejuk
Recomended 👍",3,neutral,neutral,positive,
9cf25640c58c4addac8107310c62b715,2019-02-15 13:29:01,Stone Garden,"Tempat yg bagus untuk wisata, disarankan untuk yg membawa anak anak agar hati hati",4,neutral,neutral,positive,
155aaf1a911c471f915cdf53cf2763f9,2021-02-15 13:23:01,Gunung Putri Lembang,"Di gunung putri bisa menikmati sunrice + sunset, tapi kalo beruntung itu juga hehe",4,neutral,neutral,positive,
260aee0f845d46a093b8b32117ab004e,2020-02-23 18:12:57,Ciwangun Indah Camp (CIC),"Bagus, tpi bnyk jalur yg kalo basah licin di bagian samping lembah ,jd harus hati2",4,negative,neutral,neutral,
96aac24d11a749b18b56f72c663f390a,2021-02-15 12:25:02,Curug Tilu Leuwi Opat,Tempat bagus tapi kebersihan nya kurang tempat sampah dan kamar mandinya kurang ok,3,neutral,negative,positive,
b75a1420eb1c4a26990e8dd85a1b2e13,2022-12-15 13:22:56,Gunung Putri Lembang,Harga sewa lahan murah dan pemandangan nya jernih banget. kurangnya berisik banget,5,neutral,neutral,neutral,
0d09540bfdfa4f31bafab1044e41d195,2022-08-15 14:09:02,Curug Cimahi / Curug Pelangi,"Tempatnya sekarang makin bagus, cuman ada longsor di jalan sekitar jadi agak macet",5,neutral,neutral,positive,
685e7fcfe112423ca39b53973cc34f7c,2022-11-23 17:57:41,Floating Market Lembang,Floating Market Lembang tempat wisata yang  indah bersih & pelayanan memuaskan👍🤩 …,5,neutral,positive,neutral,
edc0fb577830406b891a01d4c5788b9e,2022-02-23 18:13:08,Ciwangun Indah Camp (CIC),"Beberapa kali kesini ikutan acara komunitas. Seru, tempatnya bagus dan sejuk juga.",5,neutral,neutral,neutral,
2c2a5324b32341c390a91a5a73f0e3ad,2019-02-23 18:35:05,Orchid Forest Cikole,"Luas bangett, banyak sekali spot foto unik,bisa utk piknik bareng teman/keluarga..",5,neutral,neutral,positive,
27c5e27c6fed48a5882a374736e4db81,2023-01-15 12:39:27,Sarae Hills,"Enak buat ajak keluarga kesini.. siapkan aja fisik dan mental nya..

Sukses selalu",4,neutral,neutral,positive,
48b5914fa3ae47f9a67e0ef6bb009256,2020-02-15 12:25:01,Curug Tilu Leuwi Opat,"Airnya dingin menyegarkan, tidak butuh perjuangan berat dan harga tiket yang murah",4,neutral,neutral,positive,
e14e8651417046ea9bf8d0ee864a3e4f,2022-07-15 12:39:22,Sarae Hills,"Kurang petunjuk untuk wisatawan...
Harus banyak bertanya hanya untuk menuju loket.",4,neutral,negative,neutral,
ab000537ae224ab4b138f33790b1599c,2021-02-23 18:22:48,Terminal Wisata Grafika Cikole,Sangat cocok untuk berkegiatan outbond untuk anak anak dan berlibur untuk keluarga,5,neutral,neutral,positive,
c3bcc53ce16d43b38c7236cf32912a66,2022-03-15 13:29:49,Stone Garden,Aku suka melihat pemandangan hamparan bukit bebatuan putih gunung2dan I like it...,5,neutral,neutral,positive,
8486421679f541cb9f0d6b9b028af029,2023-01-23 18:04:10,Gunung Tangkuban Parahu,Udara yg segar serta pemandangan yang indah ya di sini tempatnya... HTM Rp 25k/org,5,neutral,neutral,positive,
b1719081369b4731acaa5a7b7207732a,2022-02-15 13:43:56,Sanghyang Heuleut,"Masih bagus untuk dikunjungi,khususnya yg suka alam terbuka,hiking dan petualangan",5,neutral,neutral,positive,
968e078354584d43a1153488a78432b0,2022-02-15 13:29:55,Stone Garden,"Spot foto yang recommended, fasilitas dan pembayaran tiket harap ditingkatkan lagi",5,neutral,negative,positive,
c3ad719349074e729a20e05c4be9621d,2019-02-15 13:23:35,Gunung Putri Lembang,Tempat buat quick camp. Yang asik buat nyantai bareng temen atau keluarga tercinta,5,neutral,neutral,positive,
154bcbcf53fd437189487217b0268684,2020-02-23 18:13:07,Ciwangun Indah Camp (CIC),"Track ke curug masih jelek, tp alamnya msh alami. Jalannya terlalu batu2 dan licin",3,negative,neutral,neutral,
9cd83e94c1344413b07c539512aaca2b,2022-05-15 14:09:30,Curug Cimahi / Curug Pelangi,Iy ka..malah di perpangjang lagi..stss ny mash zona merah..mudah2 an cepat berlalu,5,neutral,neutral,neutral,
0fc0f575c805482c994ef7d393a5b3bb,2023-01-23 18:34:19,Orchid Forest Cikole,"Bagus tempatnya luas, seger, pemandangannya enak, fasilitas umumnya juga lengkap 👍",5,neutral,positive,positive,
0e8e4b0f6fe84c55887233850f6845cf,2023-01-23 18:22:02,Terminal Wisata Grafika Cikole,"Asyik untuk staycation, pemandu outbound juga mampu mengelola kegiatan dengan baik",4,neutral,positive,neutral,
144f528c82c4424a93b3bd575d1dd881,2022-08-15 14:05:04,Curug Layung Camp Situ Lembang,"Tempat ngadem terdekat, lumayan picnic2 dikit udaranya sejuk, fasilitasnya lengkap",5,neutral,neutral,positive,
218877222d6f48e38ba11aa1d32937a5,2023-01-15 12:39:12,Sarae Hills,"Sesuatu yang sangat mengesankan,  gambaran tempat wisata favorit dunia ada di sini",5,neutral,neutral,positive,
6e2cf836f0754d629f12f27b1070498d,2022-09-15 13:04:28,Taman Lembah DEWATA,Standar buat rekreasi orangtua dan anak....ada beberapa tmpat yg bagus buat foto..,4,neutral,neutral,positive,
f289a3d98e8a41a4ab64bc93d9d08f05,2021-02-15 13:49:09,Curug Maribaya,"Sejuk dan tenang pikiran jadi jernih,  kpan2 klo liburan kesini lagi bawa keluarga",5,neutral,neutral,positive,
b46beecdb1c24239b22dd40d2e925294,2020-02-15 13:49:13,Curug Maribaya,"tempatnya sangat keren dan pemandangannya bagus, cocok buat ambil gambar estetika.",5,neutral,neutral,positive,
e51cb2c9d7a143ad9a12113eca14e913,2020-02-23 18:12:58,Ciwangun Indah Camp (CIC),"Tempatnya nyaman, cocok untuk camp semua umur,
Dekat dengan kebun teh, biaya murah",4,positive,neutral,neutral,
5e42fa7cdec7467c80121e9049a28f10,2022-08-15 11:58:46,Curug Malela,"Jalannya waktu itu masih jelek, ditambah hujan, beeuh sangat meningkatkan adrenalin",3,negative,neutral,neutral,
d387d62ee9ee49ff81be272869b3f8bf,2019-02-15 13:49:16,Curug Maribaya,"Kurang asyik.
Curug nya hanya air mengalir saja.
Bukannya air terjun yg dibayangkan",3,neutral,neutral,negative,
ad0c573b2d3b43cbba4014e910780b90,2019-02-15 13:29:11,Stone Garden,Yg mau kesini klo bawa makanan jgn disimpan sembarangan karena banyak monyet 🙊🙊🙊🙊 …,5,neutral,neutral,neutral,
153a2eb725b74d92be8eeaba87e40126,2019-02-23 18:22:40,Terminal Wisata Grafika Cikole,Tempat wisata untuk grup atau keluarga cukup nyaman dan luas harga masih terjangkau,5,neutral,positive,neutral,
140f2db68e024bf09dbe1193d5f5d78e,2020-02-15 13:48:52,Curug Maribaya,"Habis jalan kaki, bisa sedikit membasuh keringat diwajah atau berbasah-basah disini",5,neutral,neutral,neutral,
e7678cd6b6ce4131858bc4584baab26a,2022-09-23 18:22:55,Terminal Wisata Grafika Cikole,"Mantap untuk refreshing
Udara sejuk bikin mata segerrr dan pikiran kembali normal..",5,neutral,neutral,positive,
6b9dcf3246bd4f6da6b8dd55e041caa5,2021-02-15 14:05:02,Curug Layung Camp Situ Lembang,"Buat yang suka cuaca dingin, tempatkan pas banget, sayang di curugnya kurang bersih",4,neutral,neutral,positive,
e872eb891e9f4781861fdd09e2003fbe,2023-01-23 18:22:07,Terminal Wisata Grafika Cikole,Bagus sebenernya dan sejuk tp karena pas kesana hujan seharian jadi kurang fun nya.,4,neutral,neutral,positive,
f8e16f38630c4e6b838e01f9c26e2424,2022-02-15 13:04:28,Taman Lembah DEWATA,Lumayan baagguusss buat foto2 mantep pemandangannya sepi lagi jadi aman....❤❤❤🥰🥰🥰 …,5,neutral,neutral,positive,
ceeea599c0104606b07749df894a41b9,2020-02-23 17:58:31,Floating Market Lembang,"Suka banget, tiket lumayan menengah keatas, makanan dan tempat rekreasi nya byk bgt",5,neutral,neutral,neutral,
4f2c811d518449b3b45a3fe88e4fe1c1,2022-07-23 18:04:28,Gunung Tangkuban Parahu,Cuaca pas lagi cerah jd view-nya keren...tukang jualan skaligus fotografer...mantab,5,neutral,neutral,neutral,
ddb340c4bf094fbea8f84118f900c1f9,2022-02-23 18:04:28,Gunung Tangkuban Parahu,"Pemandangan yang sangat indah, tempat bagus untuk traveling bersama orang terdekat.",5,neutral,neutral,positive,
ae6e4ff7e4c14beb89d69d2608f42e09,2022-08-15 14:09:00,Curug Cimahi / Curug Pelangi,Tiket masuk 20 ribu plus parkir 3 ribu. Siapkan kaki buat bolak balik tebing curam.,5,neutral,neutral,neutral,
d8d5ad11e9b54f8fae7de89441725276,2022-12-23 17:57:25,Floating Market Lembang,Outdoor....kalau hujan tersedia jas hujan. Dapat voucher bisa ditukar welcome drink,5,neutral,neutral,neutral,
417be096105c4cd18b209e2d3b195808,2019-02-15 13:23:05,Gunung Putri Lembang,"Keren..  Suasananya dingin menusuk tulang,  dan kalian bisa lihat elang beterbangan",5,neutral,neutral,neutral,
3e04a0a027b149688990f294da72cb94,2023-01-15 13:05:40,Taman Lembah DEWATA,"Sepi bgt, mungkin emg teruntuk org org yg butuh memenangkan diri ya (bukan liburan)",5,neutral,neutral,neutral,
be0a82b3f6a647f7aa9a9d53d2c48112,2022-02-15 21:07:30,Curug Panganten,Curug yg bagus dg keindahan air terjunnya dan air nya yg sangat dingin dan jernih..,4,neutral,neutral,positive,
8a927dd6f2154ede8bd37bb943d936a4,2020-02-15 13:48:48,Curug Maribaya,"Kurang menarik airnya sangat kotor skli,tpi jika di perbaikan itu sangat bagus skli",5,neutral,negative,negative,
53756f4074424f7889e3a9b3a77ed096,2020-02-15 12:25:32,Curug Tilu Leuwi Opat,"
Melacak sekitar 15 menit untuk masuk ke air terjun utama. Juga ada camping ground.",5,neutral,neutral,neutral,
84f78452ef3b421c9b04f8c57ebc8c64,2022-08-15 12:40:10,Sarae Hills,"tempatnatnya enak banget, bagus banget dan nyaman banget. makanannya juga enak enak",5,neutral,neutral,neutral,
1b9327a78f3d4c68a4ceb2e4e10198a0,2019-02-15 13:23:06,Gunung Putri Lembang,"Kalo pagi2 sekitar jam 6an kesana, kita berasa di atas awan trus bisa liat sunrise.",5,neutral,neutral,positive,
c3fbe7f058dc4f85965adbb6070449ac,2019-02-15 14:18:31,Curug Sawer Cililin,perjalanan ke curug nya cukup jauh.pemandangan nya good.untuk prewedding juga cocok,4,neutral,neutral,positive,
547b5502f2ac4a49b190786115da5ea2,2020-02-15 12:25:36,Curug Tilu Leuwi Opat,"
Tempat yang bagus untuk berpetualang, berkemah, mendaki, ada air terjun dan danau.",5,neutral,neutral,positive,
bd0db0136019485b9f938f22b0c14b57,2019-02-15 13:49:28,Curug Maribaya,Spot foto yang ditawarkan kurang menarik dari tempat lain yang lebih dulu hits. 😂 …,4,neutral,neutral,negative,
c155568240e249c58cbe19b45252bfcd,2021-02-15 13:48:41,Curug Maribaya,"Cukup menguras tenaga untuk sampai kesini, disarankan bawa bekal air minum yg cukup",5,neutral,neutral,neutral,
34d807c5df5e46e78442985166cd616c,2023-01-23 18:04:23,Gunung Tangkuban Parahu,Tempat yg ccok buat liburan kluarga smbil memperkenalkan keindahan alam kepada anak,5,neutral,neutral,neutral,
85766372be9a493880bbfec7bfa42802,2019-02-15 13:29:53,Stone Garden,Tempatnya indah banget kita bisa melihat pemandangan yang bisa di bilang luar biasa,5,neutral,neutral,positive,
998942a6df3e4adca541c05c02f5181a,2021-02-15 13:04:07,Taman Lembah DEWATA,"Tiket hari biasa 20rb
Weekend 25rb
Bisa ditukar dengan makanan dan minuman disana..",5,neutral,neutral,neutral,
4ebae8e760af4f9b8f41033a0a6f9535,2019-02-23 18:13:11,Ciwangun Indah Camp (CIC),Slalu mengadakan Acara pelantikan dari HMTI - Informatika - Politeknik TEDC Bandung,5,neutral,neutral,neutral,
7044a63bf2054c639af45a535b95e6d1,2020-02-15 13:48:37,Curug Maribaya,"Tempat jauh dari yang diharapkan. Tempat sudah kurang terawat, sungainya juga kotor",3,neutral,negative,negative,
50822bc40b644ea8b4c5c6eda4067213,2019-02-15 13:44:12,Sanghyang Heuleut,"
Airnya bersih... Tidak ada polusi... Lakukan hiking ke sungai dari tempat masuk...",4,neutral,positive,neutral,
6e924b228b3d49fc82ae6391e91de45e,2019-02-15 13:28:58,Stone Garden,"Tempatnya Keren, fasilitas lengkap, Ada saung jual Makanan minuman, toilet, mushola",5,neutral,positive,positive,
664494d13fe64d32954496b9a07b6ec2,2023-01-23 17:57:31,Floating Market Lembang,"Suasana nyaman, pemandangan indah, sore hari biasanya hujan jangan lupa bawa payung",4,neutral,neutral,positive,
459ce40a9b4645a39e6c22ada39b3a2f,2020-02-15 14:20:49,Situ Ciburuy,Airnya sedikit dangkal tolong dongpak bupati di perbaiki lagi supaya banyak peminat,4,neutral,neutral,neutral,
f4dfc99aa1044d9c8037c99428939d70,2020-02-15 13:29:59,Stone Garden,"Tempat nya bagus ,view amat sangat bagus ,sangat cocok untuk hunting,prawedding dll",5,neutral,neutral,positive,
b47a52912f6543dab004b7d43d6c2d11,2019-02-15 12:32:58,Taman Hutan Jayagiri Lembang,"
bagi mereka yang suka hiking ringan. tempat ini adalah sesuatu yang lain. Cobalah!",4,neutral,neutral,positive,
53cd2e9b02404740b522f6fc436f456e,2022-02-15 13:29:54,Stone Garden,Bersih. Nyaman. Kalau kesini lebih baik pake sunblok atau pake pelidung dr matahari,5,neutral,positive,neutral,
3745e49df224472494d1e5eede1de3ae,2023-02-08 12:24:44,Curug Tilu Leuwi Opat,"Curug nya indah namun petunjuk jalan ke area inti nya hanya sedikit, rawan tersesat",4,negative,neutral,positive,
64b00013eb424e7b8e23369765a82d73,2022-10-23 18:21:59,Terminal Wisata Grafika Cikole,"Enak sejuk ,cocok kalo buat family gathering ,tiket juga murah masih terjangkau lah",5,neutral,neutral,positive,
0f63a6f0d0e94f9c84ed932316bf05eb,2021-02-15 13:23:32,Gunung Putri Lembang,Info y rencana mau naik tgl.4/5 april apakah masih d buka untuk camp d gunung putri,5,neutral,neutral,neutral,
