,id,datetime,location,text,rating,accessibility,facility,activity,english_translation
846,b3620dcfe5804fd08efc30e8e6b3530d,15-07-2022 12:57,Kebun Begonia Lembang,tempat yang bagus untuk edukasi anak keluarga mencintai tanaman dan ragam landscape yang menarik,5,neutral,neutral,positive,"A good place for family education, loving plants and interesting landscape variety"
847,61ff2567b93943f18a78cfd9046373df,15-02-2019 21:06,Gunung Hawu,tempat yang keren enak buat melihat pemandangan sekitar padalarang dari puncak gunung hawu,5,neutral,neutral,positive,A cool place that's nice for seeing the surrounding views of Padalarang from the peak of Mount Hawu.
848,e549eac907904d61a780a03e3b73874f,15-02-2019 13:23,Gunung Putri Lembang,tempatnya bagus viewnya indah sayangnya akses jalan sempit rusak parah gelap kalo malam dan enggak ada rambu apapum,2,negative,negative,positive,"The place is nice with a beautiful view, unfortunately the road access is narrow, severely damaged, dark at night, and there are no signs at all."
849,616c13d270f642dc8f929999b53e4b40,15-02-2020 13:28,Stone Garden,pernah dengar dong kalo bandung dulunya danau purba nah batu-batuan di sini bentuknya menyerupai koral-koral yang ada di dalam lautan kalo turun ke bawah entar nembusnya ke situs gua pawon aksesnya bisa hiking hati-hati curam atau pakai kendaraan lewat jalan raya,5,neutral,neutral,neutral,"Have you ever heard that Bandung was once an ancient lake? The rocks here resemble corals found in the ocean. If you go down, you'll reach Pawon Cave, and access is via hiking (be careful, it's steep) or by vehicle via the main road."
850,3ca2682fe7694c3b86365859393d618d,15-02-2022 14:13,Sanghyang Kenit,kalo mau foto-foto cantik ini cukup menarik buat di kunjungi lokasinya dekat dari parkiran mobil apalagi motor masih bisa masuk lagi ke parkiran dalem cuma trekkingnya itu semen melingkar begitu kayak saluran air bentuknya kayak pipa setengah lingkaran lupa enggak foto video spot fotonya lumayan banyak disini,5,neutral,neutral,positive,"If you want to take beautiful photos, this place is quite interesting to visit. The location is close to the car park, and what's more, motorcycles can still enter the inner parking lot. The trekking path is made of concrete in a circular shape, like a semi-circular pipe for water channels. I forgot to take photos or videos. There are quite a lot of photo spots here."
851,cbde74e5eff34591b74a082b259b7221,23-02-2022 17:58,Floating Market Lembang,rekomendasi untuk liburan keluarga harga masuk hanya 30k dan dapat free coffe dan rekomendasi untuk yang doyan makan tempat ini rekomendasi untuk wisata kulinernya uniknya sistem pembayaran pakai duit bambu sebuah daya tarik tersendiri,5,neutral,neutral,positive,"Recommendations for a family vacation, entrance fee is only 30k and you get free coffee. Recommendations for food lovers, this place is recommended for culinary tourism. Uniquely, the payment system uses bamboo money, which is a special attraction."
852,5d00c21582434f4ebc8b321f3a391846,23-02-2019 18:04,Gunung Tangkuban Parahu,sejuk dan enggak ada pungli semua bayar diawal gerbng masuk natal tahun baru harga tiket masuk 30 orang 35 mobil 5 ribu parkir tertata rapi parkirnya aman banyak petugas yang mengatur,5,neutral,positive,neutral,"Cool and no illegal levies, all paid upfront, entrance gate, Christmas and New Year. Entrance ticket price for 30 people, 35, car 5 thousand. Parking is well organized, parking is safe, many officers are managing it."
853,91a695f0971743859b01548ff2b384f1,15-02-2020 13:49,Curug Maribaya,bagus cuma karena waktunya terbatas jadi enggak sempat berendam di pemandian air panasnya,5,neutral,neutral,positive,"It's good, but because time was limited, there wasn't enough time to soak in the hot springs."
854,f9396b119fde4560b7a58a9a1fde1921,15-02-2019 14:20,Situ Ciburuy,tempatnya kurang bagus didanau situ ciburnya kurang nyaman buat refreshing kar3na banyak sampahnya tapi buat pemandangan saat sore hari sih bagus buat santai,3,neutral,negative,negative,"The place isn't very good at that lake, the swimming area isn't comfortable for refreshing because there's a lot of trash, but the view in the afternoon is good for relaxing."
855,848f424e2f144221950e18c478053feb,23-07-2022 17:57,Floating Market Lembang,harga tiket masuk 30rb orang usia 2 tahun ke atas diihitung tiket lumayan banyak tempat baru sayangnya mayoritas harus bayar lagi kalo masuk tempat sholat pria dan wanita sudah dipisah sayangnya tempat wudhu masih jadi 1 sebaiknya pengunjung kesini dilarang merokok,4,neutral,neutral,neutral,"Entrance ticket price is 30,000 IDR per person, ages 2 and above are counted. Quite a lot of new places, unfortunately, the majority require an additional fee to enter. Prayer rooms for men and women are separated, but unfortunately, the ablution areas are still shared. It would be best if visitors here were prohibited from smoking."
856,4fb028c7e6a54028a7d06f6edd8bd4c6,23-10-2022 18:22,Terminal Wisata Grafika Cikole,tempat yang asik untuk outbound atau gathering pihak marketingnya juga sangat helpful good job,5,neutral,positive,positive,"A fun place for outbound or gathering, the marketing team is also very helpful. Good job."
857,f35a7f0414ff4a139f964e5138e5e0bd,23-03-2022 18:23,Terminal Wisata Grafika Cikole,tempat yang nyaman untuk menginap dan sarapan keluarga atau rombongan,5,neutral,positive,neutral,A comfortable place to stay and have breakfast for families or groups.
858,14b6ccc0d5f5454a82db99a08c21efbd,15-02-2019 13:04,Taman Lembah DEWATA,cuma numpang foto berapa menit habis itu langsung caww lagi,3,neutral,neutral,neutral,"Just stopping for a few minutes to take photos, then heading off again."
859,bbc07d410b3e45a8b041c1bc6ec159e1,15-03-2022 13:04,Taman Lembah DEWATA,lembah dewata salah satu rekomendasi tempat wisata di lembang bandung jawabarat dengan pemandangan yang indah untuk di datangi,3,neutral,neutral,positive,"Lembah Dewata, one of the recommended tourist attractions in Lembang, Bandung, West Java, with beautiful scenery to visit."
860,5234c16ae0fe44ec8c0e0db3cc964eea,15-02-2021 13:28,Stone Garden,wisata batu di kabupaten bandung barat batuan alami sungguh menakjubkan tiket masuk rp 8 0 tiket parkir rp 5 0 akses masuk ke lokasi masih jalan berbatu namun tidak terlalu membuat kesulitan yang berlebihan banyak penjual jadi tidak usah khawatir dengan makanan atau minuman,5,negative,neutral,neutral,"Stone tourism in West Bandung Regency, natural rock formations are truly amazing. Entrance ticket Rp 8,000. Parking ticket Rp 5,000. Access to the location is still a rocky road, but it is not too difficult. Many vendors, so no need to worry about food or drinks."
861,4c7d8815dcb5460680f5182b960ae04e,15-06-2022 14:13,Sanghyang Kenit,tempat yang indah suasana alamnya indah dan bisa pula menyelusuri goa pula disini harga tiket masuknya terjangkau,5,neutral,neutral,positive,"A beautiful place, its natural atmosphere is beautiful, and you can also explore caves here. The entrance ticket price is affordable."
862,c59cedbed1cc41cbb28895a5f98cf73e,15-02-2019 13:29,Stone Garden,spot ini cocok untuk yang gemar fotografi atau videografi kalau tidak mungkin hanya dapat capeknya saja haha di sini masih banyak monyet liar jaga baik baik makanan kalian,5,neutral,neutral,positive,"This spot is suitable for those who enjoy photography or videography, otherwise you might just end up tired haha. There are still many wild monkeys here, so keep your food safe."
863,83073a7814054033a3074403504194c7,15-02-2020 13:23,Gunung Putri Lembang,mau tanya kalau disini ada buat penyewaan tendanya enggak ya,5,neutral,neutral,neutral,May I ask if there is tent rental here?
864,a885d46e84a84a959d995dd1b20ca186,15-02-2019 14:15,Bukit Senyum,tempat yang sangat enak untuk sekedar melepas lelah dan penat namun jalan menuju lokasi sebagian masih rusak berbatu,5,negative,neutral,positive,"A very pleasant place to relax and unwind, but the road to the location is still partially damaged and rocky."
865,09adb08e0990411488a66a71df877074,15-02-2020 14:05,Curug Layung Camp Situ Lembang,tempat wisata alam alternatif di daerah bandung barat dengan pesona keindahan hutan pinus air terjunnya tidak begitu bagus banyak objek untuk membuat foto yang intagramable jalan menuju ke tempat ini masih jelek sangat berbatu,3,neutral,neutral,negative,"Alternative natural tourist attractions in West Bandung with the charm of pine forests, the waterfall isn't very good, but there are many spots for Instagrammable photos. The road to this place is still bad and very rocky."
866,f9a6177d0ed24682afcab96e96edcd85,15-02-2021 13:23,Gunung Putri Lembang,tempatnya sangat bagus untuk camping ataupun sekedar hanya berkunjung main tempatnya juga bersih karena para pendaki selalu membawa sampahnya kebawah lagi untuk di tukarkan dengan ktp yang di titipkan kepada petugas setempat,5,neutral,neutral,positive,"The place is very good for camping or just visiting. The place is also clean because hikers always bring their trash back down to exchange it for their ID cards, which are held by local officials."
867,e55146a1408b4694865bd405f43dc3b9,15-02-2021 13:23,Gunung Putri Lembang,tolong perbaiki air di toilet jangan sampai banyak yang arti berjam-berjam dan lokasi parkir di perluas,1,neutral,negative,neutral,"Please fix the water in the toilet so it doesn't take hours, and expand the parking lot."
868,0fb0c0dff754427f9b0d040bba1d9123,15-02-2020 13:28,Stone Garden,juli 2019 lokasi wisata yang dikelola penduduk setempat masuk dari jalan utama sekitar 1km kondisi jalan kurang baik lalu ada pos untuk bayar 10k lintas wilayah kemudian bertemu gerbang masuk resmi 4 orang 1 mobil bayar 39k untuk prewedding bayar 300k,4,negative,neutral,neutral,"July 2019, tourist spot managed by locals. Entrance from the main road, about 1km. Road condition not good. Then there is a post to pay 10k for cross-region. Then you meet the official entrance gate. 4 people 1 car pay 39k. For pre-wedding pay 300k."
869,dddbee586df74a8f8d15e668f0fb9c6b,23-08-2022 18:34,Orchid Forest Cikole,suasana disini enak banget karena masih sejuk asri bersih fasilitas lengkap ramah buat anak kecil juga senang banget jalan disini karena alamnya bagus banget dan fasilitasnya itu loh konsepnya bagus paling suka yang rumah kaca berisi anggrek,5,neutral,positive,positive,"The atmosphere here is really nice because it's still cool, natural, clean, and the facilities are complete. It's also very child-friendly. I'm so happy walking here because the nature is really beautiful and the facilities are great, with a good concept. I love the glass house filled with orchids the most."
870,17cc13a962864dd6bd0bbeb40b750956,23-02-2021 18:22,Terminal Wisata Grafika Cikole,lokasi di pinggir jalan tempatnya sejuk kekinian dan asik untuk kumpul dengan teman-teman serta keluarga,5,neutral,neutral,positive,"Location on the roadside, the place is cool, modern, and fun for gathering with friends and family"
871,3757d10a1cd74d07bb7ddcfc46e946ae,15-02-2020 13:49,Curug Maribaya,sayang airnya kotor dan bau amis dan masih ada sampah kiriman,2,neutral,negative,neutral,"The water is dirty and smells fishy, and there's still floating trash."
872,dc9d141c0a84477596618032f81f9861,23-02-2021 18:35,Orchid Forest Cikole,pemandangan yang bagus nyaman dan bersih tempatnya untuk berwisata sangat di rekomendasikan kemudahan dalam berwisata,4,neutral,positive,positive,"The view is nice, the place is comfortable and clean for traveling, highly recommended for ease of travel."
873,1bce8e9dff1f40b7b4d487f2ac511f1c,23-02-2020 18:22,Terminal Wisata Grafika Cikole,keren semuanya viewnya fasilitasnya jualan kaki limanya pengin banget balik lagi ke sana,5,neutral,positive,positive,"Everything was great, the views, the facilities, the street food, I really want to go back there."
874,7e64d426d53b43a78c90d537ebddd66e,15-05-2022 12:57,Kebun Begonia Lembang,berkunjung tanggal 23 juni 2022 kebun yang sangat indah sekali banyak tanaman hias yang indah berwarna warni,4,neutral,neutral,positive,"Visited on June 23, 2022. A very beautiful garden, with many beautiful, colorful ornamental plants."
875,df4fbb52347c4f1cb497b8301a1d477e,15-02-2020 14:15,Bukit Senyum,alternatif wisata alam bagi yang ingin menikmati sejuknya udara pegunungan rute bisa diakses dari beberapa jalur antara lain kolonel masturi belok setelah spn cisarua dari arah padalarang sebelum kantor kbb belok kiri jalan relatif bagus cuma jalan sempit apalagi pas menuju pintu masuk lebih sempit lagi tidak bisa papasan,4,positive,neutral,neutral,"An alternative nature tourism for those who want to enjoy the cool mountain air. The route can be accessed from several paths, including Colonel Masturi, turning after SPN Cisarua from the Padalarang direction, before the KBB office, turn left. The road is relatively good, but it's narrow, especially when heading to the entrance, it gets even narrower and you can't pass each other."
876,8d1b055122df4bb29a1fcc7665c82359,15-02-2021 21:10,Curug Halimun,akses jalan menuju lokasi masih perlu perhatian serius dari pengelola dan dinas terkait recommended banget buat yang suka petualangan dan tantangan tapi buat yang pengin indahnya saja tapi enggak mau perjuangannya lebih baik cari lokasi lain,5,negative,neutral,positive,"The road access to the location still requires serious attention from the management and relevant departments. Highly recommended for those who love adventure and challenges, but for those who only want the beauty without the struggle, it's better to find another location."
877,de8230a2676f4e768990e9f4cb49ccaa,15-02-2020 13:48,Curug Maribaya,wisata curug maribaya di bandung harga tiket masuk 25rb better jika anda sediakan aplikasi ovo karena ada cash back,4,neutral,neutral,neutral,"Curug Maribaya tour in Bandung, entrance ticket price 25rb. Better if you have the OVO application because there is cashback."
878,488e478a946343fea5b63090065df40b,15-02-2021 13:43,Sanghyang Heuleut,kalau mau kesini pastikan kondisi fisik sedang fit karena perjalanan lumayan jauh jika sedang musim hujan airnya coklat,5,neutral,neutral,neutral,"If you want to come here, make sure you are in good physical condition because the journey is quite far. If it's the rainy season, the water will be brown."
879,0b333c09c6874b7ba5cef659b0cec5b5,15-02-2019 14:15,Bukit Senyum,tempat bagus asri rindang dan nyaman sayang akses jalan kurang memadai kecil dan masih jelek,4,negative,neutral,positive,"Beautiful, natural, shady, and comfortable place, but the road access is inadequate, narrow, and still in poor condition."
880,74b1cab273ff4f908263fd3b7ac6cc31,23-02-2019 17:58,Floating Market Lembang,pemandangan disini bagus ada banyak jajanan disini lalu ada permainan seperti flying fox naik kereta perahu perahu dayung perahu gowes dll untuk harga makanan tergantung dengan siapa orangnya cuma jalan untuk masuk ke sana agak sempit,4,negative,neutral,positive,"The view here is good, there are many snacks here, and there are also games like flying fox, a train ride, boats, paddle boats, pedal boats, etc. The price of food depends on who the person is, but the road to get there is a bit narrow."
881,39f395723df3441db28dab4bb0e019ee,23-08-2022 18:34,Orchid Forest Cikole,tempat luas cuaca mendung tapi tidak hujan sangat dingin banyak anggrek disini ada live musik juga salah kostum kami pakai celana pendek,5,neutral,positive,neutral,"Spacious place, cloudy weather but not raining, very cold, many orchids here, there's live music too. We're underdressed, we're wearing shorts."
882,c077a4b0670d4cab9cdcb8a07fa591c9,15-02-2020 13:44,Sanghyang Heuleut,kalo dari arah cimahi kesini dekat enggak ya pengin banget ksna soalnya,5,neutral,neutral,neutral,Is it close from Cimahi to here? I really want to go there.
883,a756bc39d70641e1b2425712ac8c7c54,15-02-2019 12:57,Kebun Begonia Lembang,tempatnya unik banyak bebungaan cuma tidak terlalu besar dan sayang kalau datang musim hujan dingin sekali dan enggak bisa foto dong kena hujan taman bunganya ada resto untuk berteduh menyajikan kopi teh bandrek minuman khas bandung snack dan makanan berat seperti nasi goreng ada kebun tomat cherry,5,neutral,neutral,positive,"The place is unique with many flowers, just not too big. It's a shame that during the rainy season it's very cold and you can't take photos because of the rain. The flower garden has a resto to take shelter in, serving coffee, tea, bandrek (a typical Bandung drink), snacks, and heavy meals like fried rice. There is also a cherry tomato garden."
884,37f8196c70e14b98ba87fe276fb167a7,23-02-2019 18:05,Gunung Tangkuban Parahu,wah bau belerangnya khas disini bersyukur bisa lihat lebih dket dan ada yang mau bantu untuk ambil foto-foto yang menarik disini,4,neutral,neutral,neutral,"Wah, the sulfur smell is typical here. Grateful to be able to see it up close and have someone willing to help take interesting photos here."
885,6e2daaa0fefd4d7985ffe13bb0f7866e,23-02-2021 18:12,Ciwangun Indah Camp (CIC),tempatnya asik adem sejuk alami fasilitas juga oke tinggal akses jalannya saja agar bisa di perbaiki biar lebih joss,4,negative,positive,positive,"The place is nice, cool, and naturally refreshing. The facilities are also good. The only thing is the road access needs to be improved to make it even better."
886,4a260b351ce94148b8509dfb66a75ffe,23-02-2021 18:05,Gunung Tangkuban Parahu,lumayan buat penyegaran mata tapi asli capek banget naik turun bukit,4,neutral,neutral,neutral,"Quite refreshing for the eyes, but honestly, it's really tiring going up and down the hills."
887,bd3aeb669c0d41ab9b19712daf5be0d2,15-02-2022 14:13,Sanghyang Kenit,bagus tempatnya dan enggak jauh jalan kakinya dari tempat parkir mobil,5,positive,neutral,positive,The place is good and it's not a long walk from the car park.
888,74f8765496d0491694fa17a57b75ca61,15-02-2022 12:39,Sarae Hills,belum 100 beres untuk pelayanan penukaran tiketnya harusnya ada dua titik jadi enggak antri pnjg,5,neutral,negative,neutral,"blm 100 minutes to service, ticket exchange should have two points so there isn't a long queue"
889,0f55445a85a5485bbe2915437b3d2f75,26-01-2023 17:58,Floating Market Lembang,tempat wisata yang menawarkan sensasi kuliner yang berbeda dengan suasana danau yang asri,5,neutral,neutral,neutral,A tourist destination offering a different culinary sensation with a beautiful lake atmosphere
890,2cf2288874654ca5b0aabaa32ebac402,23-03-2022 18:22,Terminal Wisata Grafika Cikole,pengalaman saya mengunjungi tempat ini sangat seru dengan alam dan ada aut bondnya,5,neutral,neutral,positive,My experience visiting this place was very exciting with nature and there was an autobond.
891,c3f9b32aa5c9402f820c7777d3eb30b6,15-02-2020 12:32,Taman Hutan Jayagiri Lembang,wana wisata nan asri sejuk asyik buat camping atau sekedar santai,5,neutral,neutral,positive,"A beautiful, cool, and fun tourist spot suitable for camping or just relaxing."
892,5fafee39c29e4cfca6fdb3f2dcd81286,15-02-2020 13:23,Gunung Putri Lembang,spot niis ngadem foto keren sunset sunrisenya suku banget dan dapat deh feelnya di sana,5,neutral,neutral,positive,"The spot is cool, the photos of the sunset and sunrise are really ethnic, and I got the feel of being there."
893,80ae25bb87844b95aff496473027a331,23-02-2022 18:04,Gunung Tangkuban Parahu,dingin udaranya bersih tempat sekitar lumayan bersih transport ke lokasi oke strawberrynya enak banget,5,neutral,positive,positive,"The air is clean, the surroundings are quite clean, transport to the location is okay, the strawberries are very delicious."
894,10910bf21565427ebbe86677399d8912,23-02-2020 18:22,Terminal Wisata Grafika Cikole,datang ke sana jam 4 sore sudah kerasa banget dinginnya udara sangat sejuk sekali tiket masuk 15 ribu saja,5,neutral,neutral,positive,"Arriving there at 4 PM, you could already feel the cold, the air was very cool. The entrance fee is only 15 thousand."
895,8d447465a957493db61803a9379d0d86,15-02-2022 12:39,Sarae Hills,saya pikir tempatnya satu ternyata ini adalah kumpulan dari beberapa restoran yang berada di satu tempat untuk setiap restorannya memiliki manajemen tiket yang berbeda sehingga kita harus membayar untuk setiap restoran yang kita kunjungi sangat disayangkan mengingat tempat ini memiliki pemandangan yang luar biasa bagus,4,neutral,negative,positive,"I thought it was one place, but it turns out to be a collection of several restaurants in one location. Each restaurant has its own separate ticketing management, so we have to pay for each restaurant we visit. It's a shame, considering this place has an incredibly good view."
896,c2a639c7bb7d4c0bb06e2cf5a14d26ca,23-08-2022 18:34,Orchid Forest Cikole,pengalaman yang sangat menyenangkan di orchid forest liburan seru dengan keluarga di hari raya,5,neutral,neutral,positive,"A very pleasant experience at Orchid Forest, a fun holiday with family on the holiday."
897,0c6f21f2541f4534b92cefd2f8726213,23-02-2021 18:05,Gunung Tangkuban Parahu,exotic pemandangan keren adem sejuk kawah ratu menampak bekas erupsinya,5,neutral,neutral,positive,"exotic cool, refreshing scenery of the queen's crater showing its eruption remains"
898,5fefc7b9a5bb42299ee82f2f98a0e9c0,15-02-2020 12:25,Curug Tilu Leuwi Opat,trek menuju curugnya keren tapi disayangkan kan air kering yang curug dibawahnya padahal curugnya tinggi,2,positive,neutral,neutral,"The trek to the waterfall is cool, but it's a shame the waterfall below is dry, even though the waterfall itself is tall."
899,01865f78585c494c98f7e5c0d2284a9e,23-02-2022 18:34,Orchid Forest Cikole,tempatnya cocok buat menenangkan diri duduk diantara pohon pinus nikmati udara segar lalu berkontemplasi datangnya pas weekday kalo enggak mau rame mungkin pada tiket diberi map kecil untuk wahana apa saja yang tersedia dan lokasinya karena enggak semua orang bisa ngebaca arah petunjuk,5,neutral,negative,positive,"The place is suitable for self-reflection, sitting among the pine trees, enjoying the fresh air, and contemplating. Come during weekdays if you don't want crowds. Perhaps, a small map should be provided with the ticket indicating available rides and their locations, as not everyone can read directional signs."
900,86abd89a96e644e29f54a75b16e99795,15-01-2023 14:15,Bukit Senyum,suasana burangrang banget sejuk nyaman akses jalan bagus cuma bagusnya pakai motor saja biar parkir di dalam pokoknya recommended buat yang mau weekend sambil camping,5,neutral,neutral,positive,"The atmosphere is very cool and comfortable. The road access is good. It's just better to use a motorbike so you can park inside. Overall, it's recommended for those who want to spend their weekend camping."
901,1861cdcd64d34f7f8b1941f1d490155c,23-02-2019 18:12,Ciwangun Indah Camp (CIC),enak banget buat camp tersedia listrik juga kalo mau cas ada air terjun kebun teh kalau malam dingin banget,4,neutral,positive,neutral,It's really delicious for camping. There's also electricity if you want to charge. There's a tea garden waterfall. It's very cold at night.
902,d90f22d58d11499589c4f64ec7784d28,15-02-2022 21:10,Curug Halimun,sudah yang ke sekian kalinya berkunjung sampai sampai sih akang guidenya deh hapal betul dengan muka ini aha harus lebih banyak dibuat pengaman di setiap jalan yang bersebelahan dengan jurang saja lain lainnya biarkan sesuai kehendak alam dan apa adanya,5,neutral,neutral,neutral,"This is the umpteenth time visiting, to the point where the guide already knows my face so well. Aha, there should be more safety rails made along every path adjacent to the cliff. Let the rest be as nature intends and as it is."
903,e9a1328ab1bc4fc084a2ade756b347e6,15-02-2019 13:29,Stone Garden,pemandangannya luar biasa kayak di luar negeri pokoknya the best deh enggak bakalan menyesal,5,neutral,neutral,positive,"The scenery is incredibly rich abroad, it's simply the best, you won't regret it."
904,7bae3afd0fe24083bd2e1e9f16741829,15-02-2022 21:10,Curug Halimun,jalur masuknya lewat mana ya ada yang tau enggak nama kampungnya apa,4,neutral,neutral,neutral,Which way is the entrance? Does anyone know the name of the village?
905,0c4951431fe24c50b3feca5a5ba245a0,15-08-2022 12:39,Sarae Hills,bagus buat yang hoby selfie berkesan tempatnya waktu ke sana hari biasa jadi enggak mengantri waktu beli tiket,5,neutral,neutral,positive,"Good for those who like to take selfies. The place is memorable. I went there on a weekday, so there was no queue when buying tickets."
906,bc301199ccb449178f2349d2625580df,15-02-2019 13:29,Stone Garden,pernah kesini sekali sama teman-teman kuliah lumayan jauh dari kota bandung tapi capek terobati ketika sudah berdiri di atas batu batu dengan pemandangan yang indah ini,4,neutral,neutral,positive,"I've been here once with my college friends. It's quite far from Bandung city, but the tiredness disappeared when I stood on the rocks with this beautiful view."
907,2e5b8402b5494b15b3c8cf10a8556931,23-02-2022 18:34,Orchid Forest Cikole,biaya masuk 40k orang domestik tempat yang sangat sejuk dan indah didalamnya terdapat beberapa kafe yang sangat instagramable yang memiliki harga makanan bisa dibilang enggak begitu mahal sekitar 35rb-50rb per porsi,5,neutral,neutral,positive,"Entrance fee 40k for domestic visitors. A very cool and beautiful place with several very Instagrammable cafes inside. Food prices are quite affordable, around 35k-50k per portion."
908,e3fc83a90bb04c8c958a109300cf0f09,23-06-2022 18:35,Orchid Forest Cikole,tempat yang sangat menyenangkan pemandangannya bagus lain waktu kayanya liburan kesini lagi mampir iya di ig,5,neutral,neutral,positive,"A very pleasant place with a good view. Maybe next time, I'll vacation here again. Drop by on IG."
909,a33348e21d9245508820771d81e8f7c0,15-02-2022 13:29,Stone Garden,recommended banget spot berfoto khususnya untuk praweding dapat banget lah enggak menyesal kesini,5,neutral,neutral,positive,"Highly recommended photo spot, especially for pre-weddings. You'll definitely get your money's worth, no regrets coming here."
910,40d2aed3211a49978cb9a1745c38a610,15-02-2019 12:57,Kebun Begonia Lembang,taman yang tidak terlalu luas namun indah terletak dekat dengan sespim polri yaitu jalan maribaya no 120 tiket masuk sebesar 15 0 bagi yang akan memakai topi disediakan secara gratis,5,neutral,neutral,positive,"A not-too-spacious but beautiful park is located near Sespim Polri at Jalan Maribaya No. 120. The entrance fee is Rp 15,000. Hats are provided free of charge for those who wish to use them."
911,34a22deccb2f4cd3b27ce176b7d805cf,15-02-2020 13:05,Taman Lembah DEWATA,tempat yang menyejukan adem memang belum banyak dibangun tapi menurut saya tetapnya cukup asik deh masuknya tidak begitu mahal hanya 10k ada keretanya lagi bikin sesuatu yang berbeda begitulah,5,neutral,positive,positive,"A place that's cool and refreshing, indeed not many have been built, but in my opinion, it's quite fun and the entrance fee isn't too expensive, only 10k, and there's even a train. It's something different."
912,181f902c3e9f4710ad53a47ecc103b77,23-07-2022 17:57,Floating Market Lembang,nyaman banget dan suasananya enak tiket masuk bisa ditukar dengan minuman,5,neutral,neutral,positive,"Very comfortable and the atmosphere is nice, the entrance ticket can be exchanged for a drink"
913,772bd029c2ce450b94b6fc6f524fbc05,15-09-2022 11:58,Curug Malela,sampai 17 30 lnjut kebawah jam 18 00 mantap suasana 1 safar,5,neutral,neutral,positive,"Arrive at 17:30, continue downstairs at 18:00, great atmosphere, 1st of Safar."
914,d6027b5bdf34401eb1c3fc378d8908d9,23-02-2021 17:58,Floating Market Lembang,tamannya bagus terawat luas banyak tukang makanan bisa beli makan sambil naik perahu sampan untuk beli makan harus tukar uang dengan koin jadi kurang praktis,5,neutral,positive,neutral,"The park is beautiful, well-maintained, and spacious. There are many food vendors. You can buy food while riding a sampan boat. To buy food, you have to exchange money for coins, which makes it less convenient."
915,d9b1e007050845e8ba0912c8da60f422,15-02-2019 13:29,Stone Garden,cocok buat kalian kalian yang butuh lihat pemandangan hijau hijau akibat lelah akan riuhnya suasana kota hahahaha,5,neutral,neutral,positive,perfect for you all who need to see green scenery due to being tired of the bustling city atmosphere hahaha
916,1445406a58ba450a9497dc023d3abf4f,15-11-2022 12:39,Sarae Hills,suka sekali tempat ini tambah lagi icon dunianya biar makin seru o iya ada baiknya paspor yang didapatkan distempel di setiap icon negara,5,neutral,neutral,positive,"I really like this place, especially with the world icons to make it more exciting. Oh, and it would be good if the passports obtained were stamped at each country icon."
917,0fcfb16a27d8466db25802c8f299c24b,15-01-2023 12:40,Sarae Hills,tempat yang bagus untuk bersantai espc saat tidak di musim ramai,5,neutral,neutral,positive,"A great place to relax, especially when it's not peak season."
918,467e4c40b4d8488398a4f5a029ed43fe,23-02-2022 18:22,Terminal Wisata Grafika Cikole,sampai sini jm 5 pqgi baru dingin sekali tempatnya sejuk deh,5,neutral,neutral,positive,"Arrived here at 5 AM, it's still very cold, the place is really cool."
919,4ac80a374bc04dc890150618da4891ab,23-02-2022 17:57,Floating Market Lembang,tempat wisata yang murah meriah dan bagus banget konsepnya jualan di atas danau tempatnya rame yang jualan makanan apa saja ada lumpia basahnya enak banget mau coba mie klungkung tapi belum kesampaian coz antrinya banyak,5,neutral,positive,neutral,"A very cheap, cheerful, and great concept tourist spot. Selling on top of the lake. The place is crowded. They sell all sorts of food. The wet spring rolls are delicious. I want to try Klungkung noodles but haven't had the chance yet because the queue is long."
920,06ab7ec7d7ed4ee381665a3bd9328706,15-02-2019 13:23,Gunung Putri Lembang,tempat yang bagus untuk bercamping pemandangan yang indah bersih juga temptnya,5,neutral,positive,positive,"A great place to camp, beautiful scenery, clean too."
921,e0988aac1af74268b995c28414c7b3d3,23-02-2021 18:04,Gunung Tangkuban Parahu,gunung tangkuban perahu begitu indah dan menakjubkan untuk dikunjungi pemandangan yang indah yang tidak dapat dipunyai tempat lain dengan kawah ratunya yang begitu luas dan kawah domas yang bisa dinikmati suasana didalam kawah bisa rebus telur mantap,5,neutral,neutral,positive,"Mount Tangkuban Perahu is so beautiful and amazing to visit, with beautiful scenery that cannot be found elsewhere. With its vast Queen Crater and Domas Crater, you can enjoy the atmosphere inside the crater, even boiling eggs. Awesome!"
922,619211aa01f84a2c93632ee1608abf75,23-06-2022 18:21,Terminal Wisata Grafika Cikole,tempatnya indah nyaman sejuk dan sangat bagus dan recommend banget buat wisata keluarga atau pun buat acr apapun ada beberapa permainan buat game dan ada edukasi satwanya juga bagi yang mau camping pun tersedia di sn seru dan pasti menyenangkan,5,neutral,neutral,positive,"The place is beautiful, comfortable, cool, and very good. Highly recommended for family trips or any events. There are several games available, and also animal education. For those who want to camp, it is also available there. It's fun and definitely enjoyable."
923,f2d416563b36411eb6d68a8bc26eec58,15-02-2020 14:15,Bukit Senyum,tempatnya nyaman wisata bareng keluarga teman ataupun pacar banyak spot untuk berfoto dengan latar belakang kebun teh dan pohon pinus tapi sayang dengan kondisi jalan yang rusak menjadi lebih lama di perjalanan,4,negative,neutral,positive,"The place is comfortable for a trip with family, friends, or a partner. There are many photo spots with tea garden and pine tree backgrounds, but unfortunately, the damaged road conditions make the journey longer."
