id,datetime,location,text,rating,accessibility,facility,activity,english_translation,better_english_translation,LSTM_pred,pred_helsinki_baseline,pred_helsinki_finetuned,pred_nllb_baseline,pred_nllb_finetuned,mbart_baseline,mbart_finetuned
e5741206ea054a21943978453e03876b,23-02-2020 18:13,Ciwangun Indah Camp (CIC),indah sejuk dekat sejajar dengan tiga atau empat air terjun tepat sebelum air terjun,5,neutral,neutral,neutral,beautiful cool next to parallel with three or four waterfalls just before the waterfall,"Beautiful and cool, close and parallel to three or four waterfalls right before the waterfall.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Sweet cool near parallel to three or four waterfalls just before the waterfall,"beautiful, cool, close to the level of three or four waterfalls right before the waterfall",Beautiful cold near parallel with three or four waterfalls just before the waterfall,"Beautiful, cool, close to aligning with three or four waterfalls just before the waterfall.","It's nice, cool, close to three or four falls right before the falls.","beautiful, cool, close to the three or four waterfalls just before the waterfall"
5e2bb048a90d4c16a5ae840ef97afdb4,25-01-2023 14:13,Sanghyang Kenit,banyak buat spot foto khususnya preweding fotographer sekitaran bandung sudah banyak tau tempat ini lokasi ini daerah waduk plta saguling,5,neutral,neutral,positive,"Many create photo spots, especially for pre-wedding photographers around Bandung. Many photographers already know this place. This location is in the Saguling PLTA dam area.","There are many photo spots, especially for pre-wedding shoots. Many photographers around Bandung are already familiar with this place. This location is in the Saguling hydropower dam area.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Many make photo spots in particular. Preweding photographers around the ridge. Many know this place.,"There are many photo spots, especially pre-wedding photographers around Bandung. This place is well-informed. This location is a prayer area.",Many make spot photos especially preweding photographers around Bandung already know a lot about this place this location area reservoir plta saguling,"There are many photo spots, especially for pre-wedding photographers around Bandung. Many already know this place. This location is the Saguling Plateau Reservoir area.","There's a lot of spot photography, especially preweding photographers around the fence, you know, there's a lot of know-how, it's a place, it's a place of swamp, it's a place of rafting.","Many for photo spots, especially preweding. Photographers around Bandung already know a lot about this place. This location is in the Waduk area, Pata Saguling."
c095885cc691475380c9bbf907d8d00b,23-02-2020 18:22,Terminal Wisata Grafika Cikole,the best place lumayan trackingnya nanjak dan turunannya viewnya oke banget walaupun rame kalo hari libur overall keren banget,5,neutral,neutral,positive,"The best place, the tracking is okay, with ups and downs. The view is really great, even though it's crowded on holidays. Overall, it's really cool.","The best place. The hike is pretty challenging with its uphills and downhills, and the view is amazing. Although it's crowded on holidays, overall it's fantastic.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,"The best place is a good track and the derivative is a great look. Even if the holiday is overall, it's awesome.","The best place is quite a trail, uphill and downhill. The view is really okay, even though it's crowded on holidays. Overall, it's really cool.",The best place is pretty tracking the ascents and descents the viewers are fine even though crowds if the holidays overall are cool,"The best place, the tracking is quite good, the ups and downs, the view is really good, even though it's crowded on holidays, overall it's really cool.","The best place was pretty good tracking, and the downside was pretty good, even though it was a bit of a weekend getaway. It was pretty good overall.","the best place, the tracking is quite uphill and downhill, the view is really okay, even though it's crowded on holidays, overall it's really cool"
37320d1af0b8451cabf7184fc93a62c2,15-02-2019 13:43,Sanghyang Heuleut,waktu paling pas buat main kesini saat lagi kemarau saya juni 2018 air lagi bening banget hijau ke biru-biruan karena trekking untuk ke lokasi lumayan disarankan pakai sepatu yang tidak licin enggak usah bawa banyak barang di sana juga ada warung dan warganya ramah-ramah,5,neutral,neutral,neutral,"The best time to visit is during the dry season. I came in June 2018 and the water was crystal clear, a greenish-blue color. Because the trek to the location is quite challenging, it's recommended to wear non-slip shoes. You don't need to bring much, as there are also stalls there and the locals are very friendly.","The best time to visit is during the dry season. I was here in June 2018, and the water was very clear, a greenish-blue color. Because the trek to the location is quite a ways, it's recommended to wear non-slip shoes. You don't need to bring a lot of things; there are also small food stalls there, and the locals are very friendly.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,It's best to play here when I'm dry. I'm 2018. The water's clear.,"The most suitable time to play here when I'm in the dry season. June 2018, the water is very clear. It's very green to the blue because trekking to the location is quite comfortable. It's recommended to wear shoes that aren't slippery. Don't bring many goods there too. There are also stalls and residents who are friendly.",The best time to play here is when it's dry June 2018 the water is clear green to blue because the trekking to the location is pretty recommended to wear slippery shoes don't bring much stuff there are also shops and the citizens are friendly,"The best time to come here is during my drought, June 2018. The water is very clear, green to blue, because the trekking to the location is quite good. It is recommended to wear slippery shoes without having to bring many items. There are also stalls there and the residents are friendly.","It's time for a picnic again when it's raining, June 2018, and the water is still shiny green to blue, because it's a good place to go for a hike, it's recommended to wear dirty shoes, it's recommended to bring lots of stuff, there are shelters, and people are friendly.","The best time to play here was during the dry season in June 2018. The water was very clear, green to blue. Because of trekking, it's quite recommended to wear slippers that are not slippery and don't bring many things. There are also stalls there, and the residents are friendly."
30ae55889564453a904446adb3973515,23-02-2022 18:04,Gunung Tangkuban Parahu,harga tiket masuk 20ribuan per orang lokasi sekitar 45menit dari kota lembang banyak pedagang oleh-oleh di lokasi dan tersedia masjid serta toilet di lokasi,4,neutral,neutral,neutral,"Entrance ticket price around 20,000 per person, location about 45 minutes from Lembang city, many souvenir vendors at the location, and a mosque and toilets are available on site.","The entrance fee is around 20,000 per person. The location is about 45 minutes from the town of Lembang. There are many souvenir vendors at the location, and a mosque and toilets are also available.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,The price of admission 20 grand per person location is about 45 minutes away from the city of levy Many merchants are on site and there are mosques and toilets on site,"Entrance ticket price is 20 thousand per person. The location is about 45 minutes from Lembang city. There are many souvenir vendors at the location, and mosques and toilets are available at the location.",ticket price of 20 thousand per person location about 45 minutes from the town of lembang many merchants by-remember at the location and available mosques and toilets at the location,"Entrance ticket price 20 thousand per person. The location is about 45 minutes from Lembang city. There are many souvenir vendors at the location, and there are mosques and toilets available at the location.","The ticket price was 20,000 dollars per person, and the site was about 45 minutes away from the city, and lots of shoppers were turning to the site, and there were mosques and toilets available on the site.","Entrance ticket price is 20 thousand per person. The location is about 45 minutes from Lembang city. There are many souvenir shops on the location, and a mosque and toilets are available on the location."
9d4a0cdef08443779963f3e7bb2e2d8f,16-02-2023 17:58,Floating Market Lembang,saya deh 2x kesini sok far bisa bikin anak-anak saya happy kok cuma yang agak kurang nyaman parkirannya saja kalo pas penuh dapat parkiran dilapangan yang becek karena tanah begitu tapi untuk tempatnya bagus suasananya recommended dengan harga tiket masuk yang standart murah cuma enggak boleh bawa makanan,5,neutral,negative,positive,"I've been here twice already, and it always makes my kids happy. The only thing that's a bit inconvenient is the parking. When it's full, you end up parking in a muddy field because it's just dirt. But the place itself is good, the atmosphere is recommended, and the entrance ticket price is standard and cheap. However, you're not allowed to bring your own food.","I've been here twice and so far, it has managed to make my kids happy. The only slightly inconvenient thing is the parking. If it's full, you have to park in a field that gets muddy because it's just a dirt lot. But the place itself is nice, the atmosphere is recommended, and the entrance ticket is a standard cheap price, you just aren't allowed to bring your own food.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,I've come here twice as far as I can make my kids happy. Only one who's a little uncomfortable in the parking lot when it's full. It's the dirt.,"I came here twice, so far, it would make my children happy. It's just that the parking is a bit uncomfortable. If you get a parking lot when you're full, it's the dirt because the ground is dirty, but for the place, the atmosphere is nice, recommended by the standard entrance ticket price, it's just not allowed to bring food.",I'm two times here sometimes far can make my kids happy if it's just that it's a little less comfortable to park only if it's full can park in a clear field because the ground is so but for the place is good the atmosphere is recommended at the standard entry ticket price is cheap just don't bring food,"I've been here twice, so far, it can make my children happy. It's just that the parking is a bit uncomfortable. When it's full, you can park in a dirt field because the ground is dirty, but for the place, the atmosphere is good. Recommended for a standard, cheap entrance ticket price, just don't bring food.","I've eaten twice as much sour cream, I can make my kids happy, but it's a little bit uncomfortable, the parking is full, I can park on a dirt road because the ground is dirty, but for a nice place it's cool, it's recommended, with a cheap standard boarding pass, you can bring your food with you.","I've been here twice, so far I can make my children happy. The only downside is that the parking is a bit uncomfortable. When it's full, you can park at the dirt road, but the place is nice and the atmosphere is recommended. The entrance ticket price is standard and cheap, but you're not allowed to bring food."
9b24afc480274173bd1f2f6659d91ba6,23-09-2022 18:34,Orchid Forest Cikole,tempatnya bagus instagramable adem cuma enggak bisa makan di area wisatanya,5,neutral,negative,positive,"The place is good, instagrammable, and cool, but you can't eat in the tourist area.","The place is nice, Instagrammable, and cool, but you can't eat in the tourist area.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Nice place. Instagramable adem. Just can't eat in the tourist area.,"The place is nice, Instagrammable, cool, just can't eat in the tourist area.",It's a nice place. Instagramable. I just can't eat in the area.,"The place is nice, Instagrammable, cool, but I can't eat in the tourist area.","It's a great Instagrammed place, but you can't eat in the tourist area.","The place is nice, Instagrammable, cool, but you can't eat in the tourist area."
241bb6e6a1ca410a834d20ce34ce5e0d,15-02-2019 13:29,Stone Garden,pandai-pandailah memilih spot niscaya hasilnya luar biasa saat tiba seperti biasa saja karena belum dikelola secara profesional bisa dimaklumi sampah masih ada di sana sini tapi tidak parah buat saya asyik lah,4,neutral,negative,neutral,"Be smart in choosing your spot, and the results will be extraordinary when you arrive. As usual, it's understandable that it hasn't been managed professionally yet, with trash still here and there, but it's not severe. For me, it's enjoyable.","Be smart about choosing your spot, and the results will surely be extraordinary. When you arrive, it seems just ordinary because it hasn't been professionally managed. It's understandable that there's still trash here and there, but it's not too bad. For me, it was fun.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,"Be smart to pick a spot, believe it's amazing when it comes to normal because it's not professionally managed. It's still here. But it's not bad.","Be smart about choosing spots, believe it to be extraordinary when you arrive, as usual because it hasn't been managed professionally, it's understandable that trash is still there, but it's not bad for me. It's fun.","Well, if you're smart enough to pick a spot, the results will be amazing when you get there, as usual, because it's not professionally managed.","Be careful choosing a spot, the results will be amazing when you arrive, as usual because it hasn't been professionally managed. Trash can still be picked up here, but it's not bad for me. It's fun.","The ingenuity of picking and choosing the spots was incredible, and the results came in just like normal, because it wasn't run professionally, it could be said that the garbage was still there, it was still here, but it wasn't bad, so it was fun.","Be smart about choosing the spots, the results are amazing when you arrive. It's just as usual because it's not managed professionally. Trash can still be found here and there, but it's not bad. It's fun for me."
73a660e107b047a49a1881551b102112,23-02-2020 18:04,Gunung Tangkuban Parahu,view yang indah bawa keluarga tempat bersih jalanan rapi masih pagi jadi enggak begitu macet semoga lain waktu bisa kembali lagih,5,positive,positive,positive,"Beautiful view, brought the family, clean place, tidy streets. It was still early so it wasn't too crowded. Hope to be able to come back again next time.","Beautiful view, a great place to bring the family. The place is clean and the streets are neat. It's still early in the morning, so it's not too congested. Hopefully, I can come back again another time.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Beautiful view. Bring the family to clean the streets in the morning so it won't be so bad next time you come back.,"Beautiful view, bring family, clean place, tidy roads, it's still early, so it's not too crowded. Hopefully, next time you can come back again.",It's a beautiful view bringing the family clean streets clean it's still morning so don't get so stuck hopefully next time I can come back again,"Beautiful view, bring family, clean place, the streets are tidy, it's still early in the morning, so it's not too crowded. Hopefully, I can come back next time.","It's a beautiful view, it brings family, it's clean, the streets are clean in the morning, so it's very dark, hopefully we'll get back in time.","Beautiful view, bring the family, clean place, tidy roads, it's still morning so it's not too crowded. Hopefully, I can come back again sometime."
d2cbd938787b4b6687b4333894bc98e5,15-02-2019 12:57,Kebun Begonia Lembang,amazing relatif murah surga buat selfie mania banyak spot bagus untuk foto udara sejuk pemandangan indah bisa petik buah sayur langsung di kebun,5,neutral,positive,positive,"Amazing, relatively cheap paradise for selfie fanatics, many good spots for aerial photos, cool, beautiful scenery, can pick fruits and vegetables directly from the garden.","Amazing and relatively cheap. A paradise for selfie lovers with many good spots for photos. The air is cool, the scenery is beautiful, and you can pick fruits and vegetables directly from the garden.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Amazing relatively cheap heaven for selfie mania lots of good spots for cool air photos. Beautiful views can pick vegetables right out of the garden.,"Amazing relatively cheap paradise for selfies, mania, many good spots for cool air photos, beautiful scenery, can pick vegetables directly from the garden.",Amazing relatively cheap heaven makes selfie mania many good spots for cool air photos beautiful scenery can quote vegetables directly in the garden,"Amazing, relatively cheap, paradise for selfies, many good spots for cool air photos, beautiful scenery, you can pick fruits and vegetables directly in the garden.","amazing relatively cheap heaven for selfies, lots of great spots for cool air shots, beautiful views, you can stick your vegetable directly in the garden.","Amazing, relatively cheap paradise for selfie mania, many good spots for photos, cool air, beautiful scenery, you can pick fruits and vegetables directly in the garden."
fec2f40274cd43dda613013091099f8b,23-02-2021 18:34,Orchid Forest Cikole,mantap dingin hanya spot foto dan ada live music juga,5,neutral,positive,positive,"Awesome, cold, there's only a photo spot and live music too.","Awesome and cool, there are photo spots and live music too.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,"fontcolor="" # FFFF00""quietlycold fontcolor="" # FFFF00""just spotthe photo andtherelivemusictoo","Awesome, cold, only photo spots and there's live music too",Just a spot of photos and there's live music too.,"Awesome, cool, just photo spots, and there's also live music.","The fridge is just a photo spot, and there's live music as well.","Awesome, it's cold, only photo spots, and there's also live music."
2cc7f7940b1140a7bc2f9e0dc1f5ec27,23-02-2022 18:35,Orchid Forest Cikole,spot fotonya banyak banget view siang sorenya indah dengan udara sejuknya cikole betah buat lama-lama disini sayangnya pas kesini lagi hujan jadi sebentar doang disininya recommended buat yang suka foto selfie,4,neutral,neutral,positive,"There are so many photo spots. The views during the day and evening are beautiful, with cool air. It's so comfortable here in Cikole that you want to stay for a long time. Unfortunately, it was raining when I came, so I could only stay for a short while. It's recommended for those who like taking selfies.","There are so many photo spots. The afternoon and evening views are beautiful with the cool Cikole air; you could comfortably spend a long time here. Unfortunately, it was raining when I came, so I was only here for a little while. Recommended for those who like to take photos and selfies.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,"fontcolor="" # FFFF00""spotpicture fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00"" fontcolor="" # FFFF00""picture fontcolor="" # FFFF00""so muchthe afternoonview fontcolor="" # FFFF00""good fontcolor="" # FFFF00""withthe coolairciole fontcolor="" # FFFF00""havebeenstayed fontcolor="" # FFFF00""foreverhere fontcolor=""","The photo spots are very abundant. The afternoon view is beautiful with the cool air. Cikole is comfortable here for a long time. Unfortunately, it was raining when I came here, so it was a short time. Here, recommended for those who like selfie photos.",The spot of the photo is so much view in the afternoon it's beautiful with the cool air the chocolate is nice for a long time here unfortunately when it's raining here so for a while pray the design is recommended for those who like selfie photos,"The photo spots are so many, the view in the afternoon is beautiful with the cool air. It's nice to stay here for a long time. Unfortunately, it was raining when I came here, so it was only for a short time. The design is recommended for those who like taking selfies.","It's got a lot of sunny spots, nice afternoon views, cool breezes, sandy beaches for a long time, but unfortunately it's raining again, so this is a good place to stay for a while, and it's recommended for selfie lovers.","The photo spots are very many. The afternoon view is beautiful with the cool air. Cikole betah is perfect for staying here for a long time. Unfortunately, it rained here again, so I had to stay here for a while. Recommended for those who like to take selfies."
14bd843e814243db91a800b897a5a38e,15-02-2020 13:49,Curug Maribaya,tempat wisata yang menarik untuk dikunjungi oleh peminat yang alami sejuk dan nyaman,5,neutral,neutral,positive,"An interesting tourist spot to visit for those who enjoy nature, coolness, and comfort.","An interesting tourist attraction for those who enjoy cool, comfortable, and natural places.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,An interesting tourist destination for a visit by a natural interested person who is cool and comfortable,"An interesting tourist spot to visit by natural attractions, cool and comfortable",attractive tourist attractions for nature lovers who are cool and comfortable,"An interesting tourist spot to visit by natural enthusiasts, cool and comfortable","It's an attractive tourist spot to visit by nature's cool, comfortable tourists.","An interesting tourist spot to visit by nature lovers, cool and comfortable"
513acb3887034b959df52a92412eec82,23-02-2019 18:23,Terminal Wisata Grafika Cikole,tempatnya bagus pelayanan ok pilihan roomnya juga lumayan beragam cuma airnya kurang bagus,5,neutral,negative,neutral,"The place is nice, the service is okay, the room options are quite varied, but the water isn't very good.","The place is nice, the service is okay, and the room selection is also quite varied, but the water isn't very good.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,It's nice. It's nice. It's nice.,"The place is nice, the service is okay, the room options are also quite varied, but the water is not very good.",It's a nice place. The service is fine. The room selection is also quite diverse.,"The place is good, the service is okay, the room selection is also quite diverse, but the water is not good.","It was good, the service was good, the room choices were good, it had a lot of choice, but the water wasn't good.","The place is good, the service is okay, the room options are also quite diverse, but the water is not very good."
f5013e76b05d4e9098a0d73f5a2d31cd,15-02-2019 12:57,Kebun Begonia Lembang,sesuai namanya tanamannya begonia semua mayoritas harga relatif terjangkau 15k orang anak usia 2th mulai dikenakan tiket,4,neutral,neutral,neutral,"As its name suggests, all the plants are begonias, and most are relatively affordable at 15k. Children aged 2 and up are charged a ticket.","As the name suggests, the plants are mostly all begonias. The price is relatively affordable at 15k per person. A ticket is required for children starting from 2 years of age.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,It's called a plant. Dumnian. All the majority of the price is relatively affordable.,"As it's called, the plants are begonia, all the majority of the prices are relatively affordable, 15k per person, ages 2th age, starting to be charged.","As its name suggests, begonia all the majority of prices are relatively affordable 15k people 2nd-year-old children began to charge tickets","As the name suggests, the plant is all begonias. The majority of the prices are relatively affordable, 15k per person. Children aged 2 years old start to be charged a ticket.","According to the name of the plant, it's a begonia, and the vast majority of the relatively price-effective 15k two-year-olds are now getting ticketed out.","According to the name, the plants are all begonias, the majority of the prices are relatively affordable, 15k per person. Children aged 2 years start to be charged a ticket."
f38529104be44586ae390dbc4b3fc04d,23-05-2022 18:04,Gunung Tangkuban Parahu,tempat wisata di lembang udara sejuk cuma agak bau belerang banyak cemilan dan banyak yang jual souvernir berkabut banget harus hati-hati kalo jalan,5,neutral,positive,positive,"Tourist spot in Lembang, cool air, just a bit of a sulfur smell, lots of snacks and many souvenir sellers. It's very foggy, so be careful when walking.","A tourist spot in Lembang. The air is cool, but it smells a bit like sulfur. There are lots of snacks and many people selling souvenirs. It's very foggy, so you have to be careful when walking.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,The tourist spot on the cool air levees just smells a little sulphur. Lots of snacks and lots of people selling misty souvernir. Have to watch where you're going.,"A tourist spot in Lembang, the air is cool, but it smells a bit like sulfur. There are many snacks and many people selling misty souvenirs. You have to be careful when you walk.",Tourist attractions in the cold air just smell a bit of sulfur many snacks and many who sell souvenirs very foggy should be careful if the road,"A tourist spot in Lembang, the air is cool, but there's a bit of sulfur smell. There are many snacks and many vendors selling souvenirs. It's very foggy. You have to be careful if you walk.","It's a cool place to be in the middle of the summer, but it smells of sulfur, there's a lot of foam, and there's a lot of sunflower shops, so you've got to be very careful on the street.","Lembang tourist spot, the air is cool, but it smells a bit of sulfur. There are many fountains and many souvenir shops. It's very foggy, so you have to be careful on the way."
a8884accd6ee4f44802cb3017bae84a9,15-02-2021 14:05,Curug Layung Camp Situ Lembang,nice place for camping and hiking jalannya agak rusak dan berbatu harus ekstra hati hati kalau naik kendaraan roda dua sedangkan untuk roda empat siap-siap pijet kaki-kaki mobil wide camping ground around pine forest biaya masuk 10k per orang parkir kendaraan 5k better views at sunrise,5,negative,neutral,positive,"nice place for camping and hiking the road is a bit damaged and rocky you have to be extra careful if you're riding a two-wheeled vehicle while for four-wheeled vehicles, get ready for a car suspension massage, wide camping ground around pine forest, entrance fee 10k per person, vehicle parking 5k, better views at sunrise","Nice place for camping and hiking. The road is a bit damaged and rocky, you have to be extra careful if you're on a two-wheeled vehicle. As for four-wheeled vehicles, be prepared for the car's suspension to take a beating. Wide camping ground around a pine forest. Entrance fee is 10k per person, vehicle parking is 5k. Better views at sunrise.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,nice place for camping and hiking the road is rather broken down and rocky must be extra careful when riding a two-wheel vehicle while for a four-wheeler get ready pijet-foot car wide split ground around pine forest entry costs 10k per person parking vehicle 5k better views at sunrise,"nice place for camping and hiking. The road is a bit damaged and rocky, you have to be extra careful if you ride a car, two-wheeled vehicles, while for four-wheeled wheels, prepare for a motorcycle car, wide camping, ground around Pine Forest. Entrance fee is 10k per person. Parking vehicles is 5k, better views at sunrise.",Nice place for camping and hiking the road is a bit broken and rocky you have to be extra careful if you're riding a two-wheeled vehicle whereas for a four-wheeled ready-to-fly car wide camping ground around pine forest cost entry 10k per person parking vehicle 5k better views at sunrise,"Nice place for camping and hiking. The road is a bit damaged and rocky. You have to be extra careful if you're riding a two-wheeled vehicle, whereas for a four-wheeled vehicle, prepare a car leg massage. Wide camping ground around Pine Forest. Entrance fee is 10k per person. Parking is 5k. Better views at sunrise.","nice place for camping and hiking the roads are a bit rough and muddy, and you have to have extra nerves when you're riding in a two-wheeler, whereas for a four-wheeler it's ready to sand the roads — the cars are wide camping ground around pine forest, the entrance fee is 10k per person, the parking is 5k. better views at sunrise","nice place for camping and hiking, the road is a bit damaged and rocky, you have to be extra careful if you're using a two-wheeled vehicle, whereas if you're using a four-wheeled vehicle, be prepared to get wet with your legs and feet, car wide camping ground around pine forest, entrance fee 10k per person, vehicle parking 5k, better views at sunrise"
b15e77fa1e0545e18a31c0163cabf7b8,15-02-2022 13:05,Taman Lembah DEWATA,sejuk hijau tempatnya viewnya bikin mata adem dan enggak mau pulang,5,neutral,neutral,positive,"The place is cool and green, the view is refreshing and makes you not want to leave.","The place is cool and green, the view is so refreshing for the eyes, you won't want to go home.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,It's cool green where the view makes the eye adem and doesn't want to go home,"The place is cool and green, the view makes the eyes cool and doesn't want to go home.",It's a cold green place where the viewer's eyes get cold and doesn't want to go home,"The place is cool and green, the view makes the eyes cool and you don't want to go home.","It's cool green, it's got sunshine and you want to go home.","The place is cool and green, the view makes the eyes cool and doesn't want to go home."
04e64fe0908d4f77990744996e855c9b,23-02-2020 18:34,Orchid Forest Cikole,poto poto yang gentayangan di instagram menghoda banget pengin ke sini pas ke sini pas pandemi jadi leluasa fresh air oksigen sejuk playgroundnya juga seru mushola toiletnya juara nih kalo sudah ke lewat satu entar di depan ada enggak pakai riweuh balik lagi begitu cocok buat family keluarga atau geng,4,neutral,positive,positive,"Instagram photos of the place are very tempting, I wanted to come here. I came during the pandemic, so it was spacious and had fresh, cool air. The playground was also fun. The prayer room and toilets are great. If you pass one, there's another one ahead, so no hassle going back and forth. Suitable for families or groups of friends.","The photos all over Instagram are so tempting, I really wanted to come here. When I came during the pandemic, it was so spacious. The air is fresh and cool, the playground is also fun, and the prayer room and toilets are top-notch. If you miss one, there's another one up ahead, so there's no hassle of going back. It's perfect for families or groups of friends.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,"fontcolor="" # FFFF00""potopotos thatfloatingintagram fontcolor="" # FFFF00""sorepresemble fontcolor="" # FFFF00""soprecise fontcolor="" # FFFF00""Susquire fontcolor="" # FFFF00""the coolair fontcolor="" # FFFF00""playground fontcolor="" # FFFF00""explicate fontcolor="" # FFFF00""Mushola fontcolor="" # FFFF00""the toilet fontcolor="" # FFFF","A photo of a photo that's floating around instagram. It's really nice to come here when I'm in the pandemic. It's refreshing, fresh, the air, the air, the air, the cool, the playground, and fun. The toilets are also famous. If you go by one, there's no riding back. It's perfect for family or gang.",The photos that were posted on Instagram are very good to see here during the pandemic so relax fresh water oxygen cool the playground is also nice mushola the toilet is the champion if it's gone through one entar in front there is no wearing riweuh back so suitable for family family or gang,"The amazing photos on Instagram are very encouraging. I wanted to come here during the pandemic so I could relax, fresh oxygen, and cool water. The playground is also fun, the prayer room, and the toilets are amazing. Once you've passed one entrance in front, there's no need to rush back, so it's suitable for family, family, or gangs.","The poto poto that was tweeting on Instagram was saying it was coming here, it was coming here, it was coming here, it was a pandemic, so it had fresh water, it had oxygen, it had cool playgrounds, it had champion toilet mushrooms, it was coming over the top, it was coming back, it was perfect for family, it was perfect for gangs.","The photo that appeared on Instagram made me very happy. I wanted to come here during the pandemic, so I came here with fresh water, oxygen, and cool air. The playground was also fun. The prayer room and toilets were fantastic. Once you're past, there's no need to go back again. It's perfect for families, families, or groups."
b04d8184c643400d9084342c63761b96,23-02-2021 17:58,Floating Market Lembang,recommended pisan ini kita saja sudah berpa kali ke sini enggak ada bosennya kumplit mencari makan rupa aneka pilihan main anak anak asa jalan jalan keliling doang apalagi mau main air banyak asik fresh lah kalo pulang,5,neutral,neutral,neutral,"This recommended place, we've been here so many times and never get bored. It's complete, lots of food options, and activities for kids. Just walking around is fun, especially if you want to play in the water. It's so fun and refreshing when you go home.","Highly recommended. We've been here so many times and never get bored. It has everything, from a wide variety of food choices to kids' play areas. It's enjoyable even if you're just walking around, and especially fun if you want to play in the water. You'll feel so refreshed when you go home.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,Recommended this pisan We've been here so many times There's no wear,"Recommended to this place, we've been here many times. There's no boredness. I don't enjoy looking for food, and there are various choices for children to play, and I hope to walk around, especially if I want to play in the water. It's refreshing to go home.",Recommended this first time we've only been here four times there's no boredom full looking for food all sorts of options to play kids asa the road around prayer especially want to play a lot of water nice fresh it's when you go home,"Highly recommended, we've only been here several times and there's no boredom. I'm looking for a variety of food options for children. I'm just hoping to walk around, especially if I want to play in a lot of water. It's fun and fresh when I go home.","We've been here a couple of times, we've had our lunches, we've had our dinners, we've had our lunches, we've had our lunches, we've had our lunches, we've had our lunches, we've had our children's toys, we've had our road trips, we've had our rafts, we've had our water toys, we've had our fresh toys, we've come home.","Recommended to write this, we've only been here several times. There's no excuse. Cut it off, find food. There's a variety of choices. Playing with children is scary, walking around is tiring, especially if you want to play in the water. It's fun, it's fresh when you go home."
7bb0be19470b4c0782b0439a4998fae8,23-02-2019 18:23,Terminal Wisata Grafika Cikole,duh tempat terdingin sepanjang hidup dingin banget tapi suka sama suasananya pertama kalinya naik flying fox wow,5,neutral,neutral,positive,"It was the coldest place I've ever been, super cold, but I liked the atmosphere. First time doing a flying fox, wow.","Oh, the coldest place in my entire life. It's so cold, but I love the atmosphere. My first time on a flying fox, wow.",the place is the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,"duh, the coldest place in life. It's cold, but it's like it's the first time flying fox. Wow.","duh, the coldest place in all my life, it's very cold, but I like the atmosphere for the first time, flying fox. Wow.","Oh, the coldest place in my whole life. It's cold, but I like the same atmosphere. First time flying fox.","Duh, the coldest place in my life, it's very cold, but I like the atmosphere. It's my first time riding a flying fox, wow.","It's the coldest place I've ever lived, it's always been cold, but I love the same atmosphere. (Laughter) (Applause) Flying fox, wow.","The coldest place in my life, it's really cold, but I like the atmosphere. My first time on a flying fox, wow."
